country_order,year,country_index,population
30,1952,Wietnam,26143916.0
30,1953,Wietnam,26757963.0
30,1954,Wietnam,27427908.0
30,1955,Wietnam,28166450.0
30,1956,Wietnam,28922316.0
30,1957,Wietnam,29754431.0
30,1958,Wietnam,30658455.0
30,1959,Wietnam,31585549.0
30,1960,Wietnam,32531930.0
30,1961,Wietnam,33409061.0
30,1962,Wietnam,34288563.0
30,1963,Wietnam,35249106.0
30,1964,Wietnam,36201568.0
30,1965,Wietnam,37129661.0
30,1966,Wietnam,38024835.0
30,1967,Wietnam,38895083.0
30,1968,Wietnam,39734609.0
30,1969,Wietnam,40582099.0
30,1970,Wietnam,41475227.0
30,1971,Wietnam,42449280.0
30,1972,Wietnam,43429170.0
30,1973,Wietnam,44409864.0
30,1974,Wietnam,45413538.0
30,1975,Wietnam,46482906.0
30,1976,Wietnam,47684927.0
30,1977,Wietnam,48954875.0
30,1978,Wietnam,50249550.0
30,1979,Wietnam,51378214.0
30,1980,Wietnam,52490098.0
30,1981,Wietnam,53738141.0
30,1982,Wietnam,55011292.0
30,1983,Wietnam,56337919.0
30,1984,Wietnam,57706070.0
30,1985,Wietnam,59060621.0
30,1986,Wietnam,60347045.0
30,1987,Wietnam,61584645.0
30,1988,Wietnam,62843234.0
30,1989,Wietnam,64147353.0
30,1990,Wietnam,65504551.0
30,1991,Wietnam,66891779.0
30,1992,Wietnam,68260336.0
30,1993,Wietnam,69586394.0
30,1994,Wietnam,70854393.0
30,1995,Wietnam,72049945.0
30,1996,Wietnam,73156454.0
30,1997,Wietnam,74226890.0
30,1998,Wietnam,75299665.0
30,1999,Wietnam,76287455.0
30,2000,Wietnam,77154015.0
30,2001,Wietnam,77969356.0
30,2002,Wietnam,78772227.0
30,2003,Wietnam,79563778.0
30,2004,Wietnam,80338978.0
30,2005,Wietnam,81088309.0
30,2006,Wietnam,82167900.0
30,2007,Wietnam,83633377.0
30,2008,Wietnam,85175789.0
30,2009,Wietnam,86460023.0
30,2010,Wietnam,87455150.0
30,2011,Wietnam,88468314.0
30,2012,Wietnam,89510357.0
30,2013,Wietnam,90573104.0
30,2014,Wietnam,91679583.0
30,2015,Wietnam,92823254.0
30,2016,Wietnam,94000115.0
30,2017,Wietnam,95176979.0
30,2018,Wietnam,96237319.0
30,2019,Wietnam,97173778.0
30,2020,Wietnam,98079196.0
30,2021,Wietnam,98935101.0
30,2022,Wietnam,99680656.0
31,1904,Wenezuela,2827377.0
31,1905,Wenezuela,2858773.0
31,1906,Wenezuela,2890514.0
31,1907,Wenezuela,2922603.0
31,1908,Wenezuela,2955044.0
31,1909,Wenezuela,2985778.0
31,1910,Wenezuela,3014767.0
31,1911,Wenezuela,3041974.0
31,1912,Wenezuela,3067360.0
31,1913,Wenezuela,3090886.0
31,1914,Wenezuela,3114587.0
31,1915,Wenezuela,3138467.0
31,1916,Wenezuela,3162525.0
31,1917,Wenezuela,3186762.0
31,1918,Wenezuela,3207396.0
31,1919,Wenezuela,3230354.0
31,1920,Wenezuela,3255672.0
31,1921,Wenezuela,3283389.0
31,1922,Wenezuela,3313541.0
31,1923,Wenezuela,3346167.0
31,1924,Wenezuela,3379114.0
31,1925,Wenezuela,3412385.0
31,1926,Wenezuela,3445984.0
31,1927,Wenezuela,3479914.0
31,1928,Wenezuela,3514178.0
31,1929,Wenezuela,3551599.0
31,1930,Wenezuela,3592246.0
31,1931,Wenezuela,3636191.0
31,1932,Wenezuela,3683506.0
31,1933,Wenezuela,3734264.0
31,1934,Wenezuela,3785723.0
31,1935,Wenezuela,3837890.0
31,1936,Wenezuela,3890776.0
31,1937,Wenezuela,3944391.0
31,1938,Wenezuela,3998745.0
31,1939,Wenezuela,4065897.0
31,1940,Wenezuela,4146367.0
31,1941,Wenezuela,4240690.0
31,1942,Wenezuela,4349420.0
31,1943,Wenezuela,4473129.0
31,1944,Wenezuela,4600356.0
31,1945,Wenezuela,4731202.0
31,1946,Wenezuela,4865770.0
31,1947,Wenezuela,5004165.0
31,1948,Wenezuela,5146496.0
31,1949,Wenezuela,5307595.0
31,1950,Wenezuela,5488857.0
31,1951,Wenezuela,5732602.0
31,1952,Wenezuela,5981378.0
31,1953,Wenezuela,6234772.0
31,1954,Wenezuela,6492813.0
31,1955,Wenezuela,6755819.0
31,1956,Wenezuela,7024322.0
31,1957,Wenezuela,7299443.0
31,1958,Wenezuela,7581980.0
31,1959,Wenezuela,7869229.0
31,1960,Wenezuela,8160085.0
31,1961,Wenezuela,8455922.0
31,1962,Wenezuela,8756880.0
31,1963,Wenezuela,9064020.0
31,1964,Wenezuela,9377715.0
31,1965,Wenezuela,9697795.0
31,1966,Wenezuela,10024859.0
31,1967,Wenezuela,10358515.0
31,1968,Wenezuela,10697536.0
31,1969,Wenezuela,11040280.0
31,1970,Wenezuela,11387793.0
31,1971,Wenezuela,11741013.0
31,1972,Wenezuela,12099184.0
31,1973,Wenezuela,12463538.0
31,1974,Wenezuela,12835356.0
31,1975,Wenezuela,13215889.0
31,1976,Wenezuela,13606285.0
31,1977,Wenezuela,14006819.0
31,1978,Wenezuela,14416681.0
31,1979,Wenezuela,14834552.0
31,1980,Wenezuela,15258226.0
31,1981,Wenezuela,15687305.0
31,1982,Wenezuela,16121875.0
31,1983,Wenezuela,16562202.0
31,1984,Wenezuela,17008838.0
31,1985,Wenezuela,17461432.0
31,1986,Wenezuela,17923541.0
31,1987,Wenezuela,18394970.0
31,1988,Wenezuela,18871020.0
31,1989,Wenezuela,19348925.0
31,1990,Wenezuela,19827007.0
31,1991,Wenezuela,20304898.0
31,1992,Wenezuela,20780945.0
31,1993,Wenezuela,21254524.0
31,1994,Wenezuela,21725187.0
31,1995,Wenezuela,22193822.0
31,1996,Wenezuela,22662116.0
31,1997,Wenezuela,23131691.0
31,1998,Wenezuela,23601340.0
31,1999,Wenezuela,24066596.0
31,2000,Wenezuela,24526708.0
31,2001,Wenezuela,24979933.0
31,2002,Wenezuela,25435673.0
31,2003,Wenezuela,25892711.0
31,2004,Wenezuela,26340843.0
31,2005,Wenezuela,26785797.0
31,2006,Wenezuela,27224691.0
31,2007,Wenezuela,27649367.0
31,2008,Wenezuela,28053694.0
31,2009,Wenezuela,28438296.0
31,2010,Wenezuela,28813101.0
31,2011,Wenezuela,29185219.0
31,2012,Wenezuela,29553828.0
31,2013,Wenezuela,29912196.0
31,2014,Wenezuela,30254080.0
31,2015,Wenezuela,30573970.0
31,2016,Wenezuela,30765718.0
31,2017,Wenezuela,30565331.0
31,2018,Wenezuela,29807592.0
31,2019,Wenezuela,28938095.0
31,2020,Wenezuela,28444078.0
31,2021,Wenezuela,28237831.0
31,2022,Wenezuela,28213016.0
31,2023,Wenezuela,28300860.0
32,1851,Holandia,3119242.0
32,1852,Holandia,3140764.0
32,1853,Holandia,3162293.0
32,1854,Holandia,3183969.0
32,1855,Holandia,3205794.0
32,1856,Holandia,3227769.0
32,1857,Holandia,3249894.0
32,1858,Holandia,3272170.0
32,1859,Holandia,3295652.0
32,1860,Holandia,3320356.0
32,1861,Holandia,3346299.0
32,1862,Holandia,3373499.0
32,1863,Holandia,3401973.0
32,1864,Holandia,3430688.0
32,1865,Holandia,3459645.0
32,1866,Holandia,3488847.0
32,1867,Holandia,3518295.0
32,1868,Holandia,3547992.0
32,1869,Holandia,3580048.0
32,1870,Holandia,3614507.0
32,1871,Holandia,3651413.0
32,1872,Holandia,3690812.0
32,1873,Holandia,3732749.0
32,1874,Holandia,3775163.0
32,1875,Holandia,3818059.0
32,1876,Holandia,3861442.0
32,1877,Holandia,3905319.0
32,1878,Holandia,3949693.0
32,1879,Holandia,3994700.0
32,1880,Holandia,4040346.0
32,1881,Holandia,4086642.0
32,1882,Holandia,4133595.0
32,1883,Holandia,4181215.0
32,1884,Holandia,4229384.0
32,1885,Holandia,4278108.0
32,1886,Holandia,4327393.0
32,1887,Holandia,4377246.0
32,1888,Holandia,4427673.0
32,1889,Holandia,4479670.0
32,1890,Holandia,4533266.0
32,1891,Holandia,4588493.0
32,1892,Holandia,4645382.0
32,1893,Holandia,4703966.0
32,1894,Holandia,4763289.0
32,1895,Holandia,4823360.0
32,1896,Holandia,4884188.0
32,1897,Holandia,4945783.0
32,1898,Holandia,5008156.0
32,1899,Holandia,5072940.0
32,1900,Holandia,5140189.0
32,1901,Holandia,5209957.0
32,1902,Holandia,5282301.0
32,1903,Holandia,5357276.0
32,1904,Holandia,5433315.0
32,1905,Holandia,5510433.0
32,1906,Holandia,5588646.0
32,1907,Holandia,5667969.0
32,1908,Holandia,5748418.0
32,1909,Holandia,5830495.0
32,1910,Holandia,5914229.0
32,1911,Holandia,5999652.0
32,1912,Holandia,6086795.0
32,1913,Holandia,6175690.0
32,1914,Holandia,6265882.0
32,1915,Holandia,6357392.0
32,1916,Holandia,6450239.0
32,1917,Holandia,6544441.0
32,1918,Holandia,6640214.0
32,1919,Holandia,6736779.0
32,1920,Holandia,6834137.0
32,1921,Holandia,6932291.0
32,1922,Holandia,7031246.0
32,1923,Holandia,7131002.0
32,1924,Holandia,7232174.0
32,1925,Holandia,7334781.0
32,1926,Holandia,7438843.0
32,1927,Holandia,7544382.0
32,1928,Holandia,7651419.0
32,1929,Holandia,7756463.0
32,1930,Holandia,7859443.0
32,1931,Holandia,7960289.0
32,1932,Holandia,8058927.0
32,1933,Holandia,8155281.0
32,1934,Holandia,8252788.0
32,1935,Holandia,8351461.0
32,1936,Holandia,8451313.0
32,1937,Holandia,8552359.0
32,1938,Holandia,8654613.0
32,1939,Holandia,8760124.0
32,1940,Holandia,8868956.0
32,1941,Holandia,8981176.0
32,1942,Holandia,9096853.0
32,1943,Holandia,9216054.0
32,1944,Holandia,9336818.0
32,1945,Holandia,9459164.0
32,1946,Holandia,9583114.0
32,1947,Holandia,9708687.0
32,1948,Holandia,9835906.0
32,1949,Holandia,9964193.0
32,1950,Holandia,10113759.0
32,1951,Holandia,10264537.0
32,1952,Holandia,10382295.0
32,1953,Holandia,10493533.0
32,1954,Holandia,10615730.0
32,1955,Holandia,10751230.0
32,1956,Holandia,10889768.0
32,1957,Holandia,11026877.0
32,1958,Holandia,11187365.0
32,1959,Holandia,11348108.0
32,1960,Holandia,11486909.0
32,1961,Holandia,11639371.0
32,1962,Holandia,11807552.0
32,1963,Holandia,11969156.0
32,1964,Holandia,12131887.0
32,1965,Holandia,12301136.0
32,1966,Holandia,12464282.0
32,1967,Holandia,12607834.0
32,1968,Holandia,12740849.0
32,1969,Holandia,12890638.0
32,1970,Holandia,13052082.0
32,1971,Holandia,13208353.0
32,1972,Holandia,13342780.0
32,1973,Holandia,13453743.0
32,1974,Holandia,13559670.0
32,1975,Holandia,13680031.0
32,1976,Holandia,13786640.0
32,1977,Holandia,13868607.0
32,1978,Holandia,13953922.0
32,1979,Holandia,14050176.0
32,1980,Holandia,14162687.0
32,1981,Holandia,14262690.0
32,1982,Holandia,14333902.0
32,1983,Holandia,14396901.0
32,1984,Holandia,14462810.0
32,1985,Holandia,14538958.0
32,1986,Holandia,14626489.0
32,1987,Holandia,14724947.0
32,1988,Holandia,14825916.0
32,1989,Holandia,14921107.0
32,1990,Holandia,15030884.0
32,1991,Holandia,15155091.0
32,1992,Holandia,15276786.0
32,1993,Holandia,15389718.0
32,1994,Holandia,15485453.0
32,1995,Holandia,15565033.0
32,1996,Holandia,15640031.0
32,1997,Holandia,15723620.0
32,1998,Holandia,15827109.0
32,1999,Holandia,15940182.0
32,2000,Holandia,16058758.0
32,2001,Holandia,16182705.0
32,2002,Holandia,16288060.0
32,2003,Holandia,16366914.0
32,2004,Holandia,16425561.0
32,2005,Holandia,16465707.0
32,2006,Holandia,16493851.0
32,2007,Holandia,16531360.0
32,2008,Holandia,16597257.0
32,2009,Holandia,16684147.0
32,2010,Holandia,16771232.0
32,2011,Holandia,16851061.0
32,2012,Holandia,16915191.0
32,2013,Holandia,16967065.0
32,2014,Holandia,17030087.0
32,2015,Holandia,17107427.0
32,2016,Holandia,17204694.0
32,2017,Holandia,17315375.0
32,2018,Holandia,17421284.0
32,2019,Holandia,17537506.0
32,2020,Holandia,17636732.0
32,2021,Holandia,17730564.0
32,2022,Holandia,17904422.0
32,2023,Holandia,18092525.0
33,1928,Belgia,7938984.0
33,1929,Belgia,7986890.0
33,1930,Belgia,8029570.0
33,1931,Belgia,8066970.0
33,1932,Belgia,8099037.0
33,1933,Belgia,8125715.0
33,1934,Belgia,8152481.0
33,1935,Belgia,8179335.0
33,1936,Belgia,8206277.0
33,1937,Belgia,8233309.0
33,1938,Belgia,8260429.0
33,1939,Belgia,8287916.0
33,1940,Belgia,8315772.0
33,1941,Belgia,8343998.0
33,1942,Belgia,8372598.0
33,1943,Belgia,8401573.0
33,1944,Belgia,8430648.0
33,1945,Belgia,8459824.0
33,1946,Belgia,8489101.0
33,1947,Belgia,8518479.0
33,1948,Belgia,8547959.0
33,1949,Belgia,8580904.0
33,1950,Belgia,8617441.0
33,1951,Belgia,8655757.0
33,1952,Belgia,8696641.0
33,1953,Belgia,8741858.0
33,1954,Belgia,8788384.0
33,1955,Belgia,8835490.0
33,1956,Belgia,8882162.0
33,1957,Belgia,8931863.0
33,1958,Belgia,8986122.0
33,1959,Belgia,9045746.0
33,1960,Belgia,9102170.0
33,1961,Belgia,9158207.0
33,1962,Belgia,9217669.0
33,1963,Belgia,9275198.0
33,1964,Belgia,9337682.0
33,1965,Belgia,9399852.0
33,1966,Belgia,9455001.0
33,1967,Belgia,9505921.0
33,1968,Belgia,9549700.0
33,1969,Belgia,9589187.0
33,1970,Belgia,9630508.0
33,1971,Belgia,9666524.0
33,1972,Belgia,9694851.0
33,1973,Belgia,9718032.0
33,1974,Belgia,9735810.0
33,1975,Belgia,9748475.0
33,1976,Belgia,9758905.0
33,1977,Belgia,9774018.0
33,1978,Belgia,9791813.0
33,1979,Belgia,9811367.0
33,1980,Belgia,9833093.0
33,1981,Belgia,9850674.0
33,1982,Belgia,9862330.0
33,1983,Belgia,9869136.0
33,1984,Belgia,9874586.0
33,1985,Belgia,9880337.0
33,1986,Belgia,9886981.0
33,1987,Belgia,9899150.0
33,1988,Belgia,9916567.0
33,1989,Belgia,9936574.0
33,1990,Belgia,9960969.0
33,1991,Belgia,9998961.0
33,1992,Belgia,10045987.0
33,1993,Belgia,10084932.0
33,1994,Belgia,10116005.0
33,1995,Belgia,10137264.0
33,1996,Belgia,10156973.0
33,1997,Belgia,10181465.0
33,1998,Belgia,10203186.0
33,1999,Belgia,10226681.0
33,2000,Belgia,10251719.0
33,2001,Belgia,10287004.0
33,2002,Belgia,10332978.0
33,2003,Belgia,10376260.0
33,2004,Belgia,10421298.0
33,2005,Belgia,10478883.0
33,2006,Belgia,10548446.0
33,2007,Belgia,10625490.0
33,2008,Belgia,10709710.0
33,2009,Belgia,10812936.0
33,2010,Belgia,10936620.0
33,2011,Belgia,11038627.0
33,2012,Belgia,11107524.0
33,2013,Belgia,11160277.0
33,2014,Belgia,11210111.0
33,2015,Belgia,11275332.0
33,2016,Belgia,11332704.0
33,2017,Belgia,11376583.0
33,2018,Belgia,11428609.0
33,2019,Belgia,11490622.0
33,2020,Belgia,11540103.0
33,2021,Belgia,11570842.0
33,2022,Belgia,11641813.0
33,2023,Belgia,11712894.0
34,1970,Czechy,9801251.0
34,1971,Czechy,9822783.0
34,1972,Czechy,9858071.0
34,1973,Czechy,9906212.0
34,1974,Czechy,9965950.0
34,1975,Czechy,10030787.0
34,1976,Czechy,10092942.0
34,1977,Czechy,10149370.0
34,1978,Czechy,10200749.0
34,1979,Czechy,10246154.0
34,1980,Czechy,10275404.0
34,1981,Czechy,10289517.0
34,1982,Czechy,10299007.0
34,1983,Czechy,10302947.0
34,1984,Czechy,10303815.0
34,1985,Czechy,10305142.0
34,1986,Czechy,10304373.0
34,1987,Czechy,10303423.0
34,1988,Czechy,10305448.0
34,1989,Czechy,10305609.0
34,1990,Czechy,10301990.0
34,1991,Czechy,10304419.0
34,1992,Czechy,10312449.0
34,1993,Czechy,10320402.0
34,1994,Czechy,10322332.0
34,1995,Czechy,10312040.0
34,1996,Czechy,10296139.0
34,1997,Czechy,10280049.0
34,1998,Czechy,10265431.0
34,1999,Czechy,10251383.0
34,2000,Czechy,10236809.0
34,2001,Czechy,10231941.0
34,2002,Czechy,10239474.0
34,2003,Czechy,10248907.0
34,2004,Czechy,10261454.0
34,2005,Czechy,10280158.0
34,2006,Czechy,10304594.0
34,2007,Czechy,10337541.0
34,2008,Czechy,10378296.0
34,2009,Czechy,10420986.0
34,2010,Czechy,10464035.0
34,2011,Czechy,10495508.0
34,2012,Czechy,10507338.0
34,2013,Czechy,10511164.0
34,2014,Czechy,10517222.0
34,2015,Czechy,10524419.0
34,2016,Czechy,10531947.0
34,2017,Czechy,10541343.0
34,2018,Czechy,10548935.0
34,2019,Czechy,10554871.0
34,2020,Czechy,10550130.0
34,2021,Czechy,10530683.0
34,2022,Czechy,10673216.0
34,2023,Czechy,10809722.0
35,1928,Rumunia,13752681.0
35,1929,Rumunia,13936009.0
35,1930,Rumunia,14116480.0
35,1931,Rumunia,14293990.0
35,1932,Rumunia,14468434.0
35,1933,Rumunia,14639706.0
35,1934,Rumunia,14813005.0
35,1935,Rumunia,14988356.0
35,1936,Rumunia,15165782.0
35,1937,Rumunia,15345308.0
35,1938,Rumunia,15526960.0
35,1939,Rumunia,15681114.0
35,1940,Rumunia,15807371.0
35,1941,Rumunia,15905325.0
35,1942,Rumunia,15974568.0
35,1943,Rumunia,16014683.0
35,1944,Rumunia,16054899.0
35,1945,Rumunia,16095216.0
35,1946,Rumunia,16135634.0
35,1947,Rumunia,16176154.0
35,1948,Rumunia,16216775.0
35,1949,Rumunia,16288894.0
35,1950,Rumunia,16397275.0
35,1951,Rumunia,16625607.0
35,1952,Rumunia,16846052.0
35,1953,Rumunia,17057702.0
35,1954,Rumunia,17266659.0
35,1955,Rumunia,17475271.0
35,1956,Rumunia,17691498.0
35,1957,Rumunia,17887292.0
35,1958,Rumunia,18046125.0
35,1959,Rumunia,18187698.0
35,1960,Rumunia,18313498.0
35,1961,Rumunia,18422519.0
35,1962,Rumunia,18511673.0
35,1963,Rumunia,18587432.0
35,1964,Rumunia,18655407.0
35,1965,Rumunia,18713061.0
35,1966,Rumunia,18776260.0
35,1967,Rumunia,18998561.0
35,1968,Rumunia,19361050.0
35,1969,Rumunia,19701813.0
35,1970,Rumunia,20011627.0
35,1971,Rumunia,20293489.0
35,1972,Rumunia,20555576.0
35,1973,Rumunia,20798321.0
35,1974,Rumunia,21033561.0
35,1975,Rumunia,21268070.0
35,1976,Rumunia,21497683.0
35,1977,Rumunia,21700176.0
35,1978,Rumunia,21868064.0
35,1979,Rumunia,22019629.0
35,1980,Rumunia,22154776.0
35,1981,Rumunia,22272787.0
35,1982,Rumunia,22374447.0
35,1983,Rumunia,22459213.0
35,1984,Rumunia,22534001.0
35,1985,Rumunia,22605814.0
35,1986,Rumunia,22674739.0
35,1987,Rumunia,22745588.0
35,1988,Rumunia,22815434.0
35,1989,Rumunia,22887645.0
35,1990,Rumunia,22939529.0
35,1991,Rumunia,22947415.0
35,1992,Rumunia,22912388.0
35,1993,Rumunia,22842257.0
35,1994,Rumunia,22756246.0
35,1995,Rumunia,22657724.0
35,1996,Rumunia,22541912.0
35,1997,Rumunia,22411509.0
35,1998,Rumunia,22284900.0
35,1999,Rumunia,22166156.0
35,2000,Rumunia,22046264.0
35,2001,Rumunia,21919917.0
35,2002,Rumunia,21770020.0
35,2003,Rumunia,21593447.0
35,2004,Rumunia,21403214.0
35,2005,Rumunia,21213395.0
35,2006,Rumunia,21035734.0
35,2007,Rumunia,20870714.0
35,2008,Rumunia,20718744.0
35,2009,Rumunia,20576923.0
35,2010,Rumunia,20432576.0
35,2011,Rumunia,20282008.0
35,2012,Rumunia,20158452.0
35,2013,Rumunia,20062914.0
35,2014,Rumunia,19968180.0
35,2015,Rumunia,19871018.0
35,2016,Rumunia,19777049.0
35,2017,Rumunia,19689406.0
35,2018,Rumunia,19597874.0
35,2019,Rumunia,19501543.0
35,2020,Rumunia,19392469.0
35,2021,Rumunia,19248159.0
35,2022,Rumunia,19166776.0
36,1980,Białoruś,9603173.0
36,1981,Białoruś,9678047.0
36,1982,Białoruś,9748285.0
36,1983,Białoruś,9815555.0
36,1984,Białoruś,9881697.0
36,1985,Białoruś,9944185.0
36,1986,Białoruś,10004288.0
36,1987,Białoruś,10057608.0
36,1988,Białoruś,10107636.0
36,1989,Białoruś,10158780.0
36,1990,Białoruś,10186257.0
36,1991,Białoruś,10193888.0
36,1992,Białoruś,10217561.0
36,1993,Białoruś,10241320.0
36,1994,Białoruś,10230192.0
36,1995,Białoruś,10197466.0
36,1996,Białoruś,10164023.0
36,1997,Białoruś,10122364.0
36,1998,Białoruś,10080580.0
36,1999,Białoruś,10039223.0
36,2000,Białoruś,9991311.0
36,2001,Białoruś,9938068.0
36,2002,Białoruś,9873451.0
36,2003,Białoruś,9803174.0
36,2004,Białoruś,9735090.0
36,2005,Białoruś,9667831.0
36,2006,Białoruś,9608041.0
36,2007,Białoruś,9563136.0
36,2008,Białoruś,9529357.0
36,2009,Białoruś,9507334.0
36,2010,Białoruś,9490752.0
36,2011,Białoruś,9472737.0
36,2012,Białoruś,9463075.0
36,2013,Białoruś,9464454.0
36,2014,Białoruś,9472704.0
36,2015,Białoruś,9487288.0
36,2016,Białoruś,9499067.0
36,2017,Białoruś,9495792.0
36,2018,Białoruś,9480033.0
36,2019,Białoruś,9435414.0
36,2020,Białoruś,9350943.0
36,2021,Białoruś,9251367.0
36,2022,Białoruś,9173241.0
37,1950,Wybrzeże Kości Słoniowej,2735187.0
37,1951,Wybrzeże Kości Słoniowej,2809369.0
37,1952,Wybrzeże Kości Słoniowej,2885719.0
37,1953,Wybrzeże Kości Słoniowej,2965134.0
37,1954,Wybrzeże Kości Słoniowej,3048538.0
37,1955,Wybrzeże Kości Słoniowej,3136630.0
37,1956,Wybrzeże Kości Słoniowej,3230015.0
37,1957,Wybrzeże Kości Słoniowej,3329284.0
37,1958,Wybrzeże Kości Słoniowej,3435088.0
37,1959,Wybrzeże Kości Słoniowej,3548954.0
37,1960,Wybrzeże Kości Słoniowej,3673672.0
37,1961,Wybrzeże Kości Słoniowej,3810152.0
37,1962,Wybrzeże Kości Słoniowej,3956947.0
37,1963,Wybrzeże Kości Słoniowej,4112069.0
37,1964,Wybrzeże Kości Słoniowej,4273955.0
37,1965,Wybrzeże Kości Słoniowej,4442383.0
37,1966,Wybrzeże Kości Słoniowej,4617523.0
37,1967,Wybrzeże Kości Słoniowej,4799743.0
37,1968,Wybrzeże Kości Słoniowej,4990025.0
37,1969,Wybrzeże Kości Słoniowej,5192227.0
37,1970,Wybrzeże Kości Słoniowej,5411572.0
37,1971,Wybrzeże Kości Słoniowej,5650874.0
37,1972,Wybrzeże Kości Słoniowej,5909722.0
37,1973,Wybrzeże Kości Słoniowej,6184950.0
37,1974,Wybrzeże Kości Słoniowej,6474062.0
37,1975,Wybrzeże Kości Słoniowej,6776303.0
37,1976,Wybrzeże Kości Słoniowej,7057962.0
37,1977,Wybrzeże Kości Słoniowej,7321955.0
37,1978,Wybrzeże Kości Słoniowej,7603136.0
37,1979,Wybrzeże Kości Słoniowej,7902267.0
37,1980,Wybrzeże Kości Słoniowej,8220717.0
37,1981,Wybrzeże Kości Słoniowej,8556599.0
37,1982,Wybrzeże Kości Słoniowej,8907942.0
37,1983,Wybrzeże Kości Słoniowej,9272742.0
37,1984,Wybrzeże Kości Słoniowej,9650521.0
37,1985,Wybrzeże Kości Słoniowej,10040486.0
37,1986,Wybrzeże Kości Słoniowej,10440923.0
37,1987,Wybrzeże Kości Słoniowej,10851480.0
37,1988,Wybrzeże Kości Słoniowej,11275194.0
37,1989,Wybrzeże Kości Słoniowej,11719772.0
37,1990,Wybrzeże Kości Słoniowej,12189781.0
37,1991,Wybrzeże Kości Słoniowej,12683875.0
37,1992,Wybrzeże Kości Słoniowej,13200312.0
37,1993,Wybrzeże Kości Słoniowej,13735955.0
37,1994,Wybrzeże Kości Słoniowej,14287212.0
37,1995,Wybrzeże Kości Słoniowej,14855566.0
37,1996,Wybrzeże Kości Słoniowej,15442322.0
37,1997,Wybrzeże Kości Słoniowej,16047178.0
37,1998,Wybrzeże Kości Słoniowej,16663948.0
37,1999,Wybrzeże Kości Słoniowej,17215937.0
37,2000,Wybrzeże Kości Słoniowej,17699006.0
37,2001,Wybrzeże Kości Słoniowej,18178920.0
37,2002,Wybrzeże Kości Słoniowej,18654774.0
37,2003,Wybrzeże Kości Słoniowej,19125546.0
37,2004,Wybrzeże Kości Słoniowej,19594996.0
37,2005,Wybrzeże Kości Słoniowej,20068468.0
37,2006,Wybrzeże Kości Słoniowej,20546810.0
37,2007,Wybrzeże Kości Słoniowej,21030560.0
37,2008,Wybrzeże Kości Słoniowej,21514445.0
37,2009,Wybrzeże Kości Słoniowej,21997937.0
37,2010,Wybrzeże Kości Słoniowej,22488068.0
37,2011,Wybrzeże Kości Słoniowej,22982002.0
37,2012,Wybrzeże Kości Słoniowej,23467082.0
37,2013,Wybrzeże Kości Słoniowej,23939775.0
37,2014,Wybrzeże Kości Słoniowej,24527392.0
37,2015,Wybrzeże Kości Słoniowej,25246346.0
37,2016,Wybrzeże Kości Słoniowej,25989404.0
37,2017,Wybrzeże Kości Słoniowej,26733377.0
37,2018,Wybrzeże Kości Słoniowej,27464175.0
37,2019,Wybrzeże Kości Słoniowej,28193014.0
37,2020,Wybrzeże Kości Słoniowej,28915452.0
37,2021,Wybrzeże Kości Słoniowej,29639735.0
37,2022,Wybrzeże Kości Słoniowej,30395003.0
37,2023,Wybrzeże Kości Słoniowej,31165651.0
38,1950,Mjanma (Birma),17737123.0
38,1951,Mjanma (Birma),18070426.0
38,1952,Mjanma (Birma),18418011.0
38,1953,Mjanma (Birma),18779903.0
38,1954,Mjanma (Birma),19156653.0
38,1955,Mjanma (Birma),19550487.0
38,1956,Mjanma (Birma),19959223.0
38,1957,Mjanma (Birma),20382706.0
38,1958,Mjanma (Birma),20816423.0
38,1959,Mjanma (Birma),21264017.0
38,1960,Mjanma (Birma),21730254.0
38,1961,Mjanma (Birma),22210580.0
38,1962,Mjanma (Birma),22704722.0
38,1963,Mjanma (Birma),23213405.0
38,1964,Mjanma (Birma),23737316.0
38,1965,Mjanma (Birma),24279437.0
38,1966,Mjanma (Birma),24836495.0
38,1967,Mjanma (Birma),25406432.0
38,1968,Mjanma (Birma),25989668.0
38,1969,Mjanma (Birma),26585110.0
38,1970,Mjanma (Birma),27193013.0
38,1971,Mjanma (Birma),27807214.0
38,1972,Mjanma (Birma),28428330.0
38,1973,Mjanma (Birma),29026389.0
38,1974,Mjanma (Birma),29598164.0
38,1975,Mjanma (Birma),30176563.0
38,1976,Mjanma (Birma),30758817.0
38,1977,Mjanma (Birma),31355968.0
38,1978,Mjanma (Birma),31972974.0
38,1979,Mjanma (Birma),32596551.0
38,1980,Mjanma (Birma),33227203.0
38,1981,Mjanma (Birma),33858787.0
38,1982,Mjanma (Birma),34482968.0
38,1983,Mjanma (Birma),35162716.0
38,1984,Mjanma (Birma),35899314.0
38,1985,Mjanma (Birma),36622832.0
38,1986,Mjanma (Birma),37314881.0
38,1987,Mjanma (Birma),37971601.0
38,1988,Mjanma (Birma),38600927.0
38,1989,Mjanma (Birma),39214624.0
38,1990,Mjanma (Birma),39817252.0
38,1991,Mjanma (Birma),40394159.0
38,1992,Mjanma (Birma),40950343.0
38,1993,Mjanma (Birma),41502423.0
38,1994,Mjanma (Birma),42055150.0
38,1995,Mjanma (Birma),42605343.0
38,1996,Mjanma (Birma),43154857.0
38,1997,Mjanma (Birma),43708802.0
38,1998,Mjanma (Birma),44257792.0
