year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
1999,Wielka Brytania,41,0.04308558702031609,0.19904855349558775,0.1986754966887417,0.09638400120278363,0.016300294668516138,0.03497211908724281,0.09591008844849372,0.1556151361580325,0.05425441434778589,0.08228889266512898,41,0.04291630153877912,0.18599083343154227,0.19607843137254902,0.08739941123919025,0.014546243567680027,0.031412124719720255,0.09906231296136198,0.16282550465772447,0.03638426130882797,0.08117622220452936,0.0886940641443071
2000,Wielka Brytania,41,0.04322300383320672,0.2051820959860555,0.1986754966887417,0.09543923658738337,0.016611239186782915,0.03482723914660516,0.09906231296136198,0.16282550465772447,0.0490440972543219,0.08117622220452936,41,0.043077284796961796,0.1919694344370055,0.19607843137254902,0.08441353914952564,0.013893172965855257,0.02819625932167766,0.08207754206291148,0.1746272288836777,0.03614867680034402,0.07988054933994361,0.09054423505622863
2001,Wielka Brytania,41,0.04338496777290096,0.21177683022970908,0.1986754966887417,0.09218783157792527,0.015865458193752444,0.03126174606773013,0.08207754206291148,0.1746272288836777,0.048726541554959785,0.07988054933994361,41,0.04324346449544061,0.19894948616697805,0.20261437908496732,0.0846760149604021,0.013469847070861352,0.029445910978730033,0.08573518653986832,0.17879654746386306,0.0383080300025616,0.07852387567402916,0.09165168696747235
2002,Wielka Brytania,41,0.04355215980868575,0.21947622112802453,0.2052980132450331,0.0924736493024351,0.015382036638009567,0.03264725938459251,0.08573518653986832,0.17879654746386306,0.05163723768142738,0.07852387567402916,41,0.04341882649694636,0.20418826888624342,0.20261437908496732,0.08530799438996906,0.01243174135851449,0.031299187196391215,0.08636031123229368,0.178821223022807,0.03805152751006378,0.07868746873213797,0.08951183941690335
2003,Wielka Brytania,41,0.043728590084462074,0.22525489405873686,0.2052980132450331,0.09316183051765897,0.014196560662117485,0.03470202309806654,0.08636031123229368,0.178821223022807,0.05129148562447998,0.07868746873213797,41,0.043610837929637845,0.20890246046876987,0.20261437908496732,0.08249243194745305,0.012738067634288974,0.0288848928123013,0.08218394626587751,0.17615796441954576,0.03869449833016191,0.07768887769220502,0.0913912214184364
2004,Wielka Brytania,41,0.04392177121681163,0.23045491336626742,0.2052980132450331,0.09009588075319105,0.014546373245167608,0.032025247533368155,0.08218394626587751,0.17615796441954576,0.05215817694369973,0.07768887769220502,41,0.04382333266910647,0.2159254913156284,0.20261437908496732,0.08356139165394037,0.012482795737810238,0.031211324249541372,0.07399082263749418,0.17737642650257135,0.03956962448103682,0.07700242062270728,0.09193595414508066
1952,Wietnam,42,0.01759012655443786,0.0028792782486594215,0.013245033112582781,0.006355463803860655,0.00017733554557402057,0.0002348365964469833,0.0,0.0,0.060764537302394374,0.00014537203953010372,42,0.017818247244776566,0.0027168674442296548,0.013071895424836602,0.006807711659175519,0.00022336290941889482,0.0001270037491588295,0.0,0.0,0.050266944338616205,0.00022063276844214654,0.02020082083161808
1953,Wietnam,42,0.017972056635305895,0.0030205705117390858,0.013245033112582781,0.00768053565634843,0.00025507167514071455,0.00014081154916888413,0.0,0.0,0.06775723398354441,0.00022063276844214654,42,0.018231381726840502,0.002845829619092268,0.013071895424836602,0.007844551038121794,0.00024038103585081062,0.0002038583453592769,0.0,0.0,0.05443168066399853,0.0002974779337523376,0.021887355547104775
1954,Wietnam,42,0.018387707859501445,0.0031628230671321205,0.013245033112582781,0.008809580923350472,0.00027450570753238807,0.00022602174826466152,0.0,0.0,0.07337108255523712,0.0002974779337523376,42,0.01869801796178086,0.0029831512909038464,0.013071895424836602,0.0088625736580235,0.0003084535415784738,0.0001270037491588295,0.0,0.0,0.05874730080849723,0.0003889791357454001,0.023865865922180575
1955,Wietnam,42,0.018857186759781052,0.0033142966193333862,0.013245033112582781,0.009918136061243822,0.000352241837099082,0.00014081154916888413,0.0,0.0,0.07918831468984006,0.0003889791357454001,42,0.01920713308231254,0.0031330594820590256,0.013071895424836602,0.01016069032816188,0.0002701627571066633,0.0002845862501215505,0.0,0.0,0.0634487034450548,0.00045433713716901624,0.025519132452276383
1956,Wietnam,42,0.019369403319503386,0.0034796538125482935,0.013245033112582781,0.011331693948990803,0.00030851526421781666,0.00031552636057746746,0.0,0.0,0.08552556161597485,0.00045433713716901624,42,0.019768377511851842,0.0032798715552381933,0.013071895424836602,0.011350340966865005,0.0003169626047944317,0.0004480806430996906,0.0,0.0,0.06734802141590061,0.0004658243010555912,0.026817538338202745
1957,Wietnam,42,0.01993406675075588,0.0036415958129413124,0.013245033112582781,0.012627139946015688,0.0003619588532949187,0.000496795802685726,0.0,0.0,0.09078164001109365,0.0004658243010555912,42,0.0203427870674061,0.0034227594613194102,0.013071895424836602,0.012243118279750314,0.00020847204879096852,0.0003235231940851724,0.0,0.0,0.0708516122793367,0.0004848375378333704,0.028115132804973242
1958,Wietnam,42,0.020511975507640525,0.003799209235609371,0.013245033112582781,0.013599311740478551,0.00023806689679800025,0.0003586965144960178,0.0,0.0,0.09550429878894331,0.0004848375378333704,42,0.020975140959921486,0.003560895151180737,0.013071895424836602,0.013109887715484849,0.00017018126431915797,0.00027683963299789805,0.0,0.0,0.07415288165804856,0.0005696048851343028,0.029554590387495916
1959,Wietnam,42,0.021148181588129745,0.003951580695649397,0.013245033112582781,0.014543162783243408,0.0001943403239167349,0.00030693753414341035,0.0,0.0,0.09995423869834519,0.0005696048851343028,42,0.02166214106847298,0.003712206233692403,0.013071895424836602,0.014255792385708564,0.0003169626047944317,0.0006333878790312733,0.0,0.0,0.07706939729801371,0.0006967559060857014,0.032730214490539665
1960,Wietnam,42,0.021839366779729686,0.004118485357186793,0.013245033112582781,0.015790972492849994,0.0003619588532949187,0.0007022495718583034,0.0,0.0,0.10388555052232595,0.0006967559060857014,42,0.022366672893554436,0.0038674688978584558,0.013071895424836602,0.016317246242820566,0.0004020532369540107,0.0009395831137609072,0.0,0.0,0.0845765531345942,0.0007153730337639436,0.025763910564298744
1961,Wietnam,42,0.022548190487973227,0.004289748836251728,0.013245033112582781,0.018035750968452252,0.00045912901525328617,0.0010417342377518248,0.0,0.0,0.11400480724785059,0.0007153730337639436,42,0.023085861598424077,0.004036984541019145,0.013071895424836602,0.013535601907372167,0.0004254531607978949,0.0011189784576770708,0.0,0.0,0.06661109112662547,0.0007110158336690359,0.023480847532717772
1962,Wietnam,42,0.023271760363122056,0.004476734155353171,0.013245033112582781,0.015006735640530572,0.00048585080979183723,0.001240633376224727,0.0,0.0,0.08978829620042525,0.0007110158336690359,42,0.02375242475627595,0.004246254744813598,0.013071895424836602,0.012469998056001071,0.0004786348058976318,0.0011674967438725788,0.0,0.0,0.06065186610707059,0.0008025170356620984,0.02248469528235493
1963,Wietnam,42,0.023942384105736465,0.004707570997931982,0.013245033112582781,0.013846367883171288,0.0005465821610158169,0.0012944265523117165,0.0,0.0,0.08175556993621151,0.0008025170356620984,42,0.024420789721665427,0.0048123454758415875,0.013071895424836602,0.01218475037112162,0.0004871438691135897,0.0014520829939941293,0.0,0.0,0.057659908557547254,0.0007866726716806157,0.021751713311547627
1964,Wietnam,42,0.024614820632181043,0.005332001015174102,0.013245033112582781,0.01353575318712865,0.0005562991772116537,0.001609952912889184,0.0,0.0,0.07772256633077562,0.0007866726716806157,42,0.02515074063587609,0.004962932123302881,0.013071895424836602,0.011870138953975167,0.0005169255903694422,0.0013638123304535624,0.0,0.0,0.05587947949197418,0.0008619334005926586,0.021606198809594003
1965,Wietnam,42,0.025349218278145073,0.005498106583975651,0.013245033112582781,0.013193163448846329,0.0005903087338970822,0.0015120854958905856,0.0,0.0,0.07532264028843487,0.0008619334005926586,42,0.02587455050971923,0.005215717215078385,0.013071895424836602,0.012373037813535746,0.0007573066262202529,0.0014796038706176317,0.0,0.0,0.054592166180695026,0.001652963272368182,0.021379677628578828
1966,Wietnam,42,0.02607743747361075,0.005776942803267367,0.013245033112582781,0.013740784988592089,0.0008648144414294702,0.0016404658489049134,0.0,0.0,0.07358740870851437,0.001652963272368182,42,0.026579841510562,0.005276201929355617,0.013071895424836602,0.012258579183678654,0.0009976876620710635,0.0015670591007767615,0.0,0.0,0.053550724911021405,0.0019781688430881143,0.022517557758167876
1967,Wietnam,42,0.026787024982379948,0.005843660855884889,0.013245033112582781,0.013616147579045569,0.0011393201489618581,0.0017374291789104533,0.0,0.0,0.0721835998890635,0.0019781688430881143,42,0.027260116188194978,0.005323940817654214,0.013071895424836602,0.013173289406787888,0.0009274878905394109,0.0016457484220854424,0.0,0.0,0.0543678979586448,0.004227276310259583,0.022922185443897666
1968,Wietnam,42,0.027471443772926755,0.005896319543281661,0.013245033112582781,0.014612202772405826,0.0010591547653462051,0.0018246735737406125,0.0,0.0,0.07328510677637053,0.004227276310259583,42,0.027921448708644346,0.004632014250510497,0.013071895424836602,0.013665161885252287,0.0009827968014431373,0.001390721632040987,0.0,0.0,0.0540973358375475,0.006210198462542142,0.022688226253953635
1969,Wietnam,42,0.028136805014021535,0.0051330854986838355,0.013245033112582781,0.015147817357514642,0.0011223153706191441,0.0015419203666615208,0.0,0.0,0.07292040306924286,0.006210198462542142,42,0.028559434484610253,0.004542884994423271,0.013071895424836602,0.013856565478845768,0.0006722159940606739,0.0014722649701846978,0.0,0.0,0.05328496363871418,0.006362700465863912,0.023696685028180585
1970,Wietnam,42,0.028778677286398303,0.005034770900219632,0.013245033112582781,0.015356242428766783,0.0007676442794711028,0.0016323290659673855,0.0,0.0,0.07182536747711935,0.006362700465863912,42,0.029203472388467128,0.004944118829983402,0.013071895424836602,0.014635842977621482,0.0007807065500641372,0.0014745074119836496,0.0,0.0,0.05465732055713164,0.007706698640593182,0.022889593441136676
1971,Wietnam,42,0.0294266385551578,0.0054773544599291575,0.013245033112582781,0.016204820896695036,0.0008915362359680213,0.0016348153051982967,0.0,0.0,0.07367523342886198,0.007706698640593182,42,0.02988219223766403,0.0050456532807889865,0.013071895424836602,0.014579752256393082,0.0008275063977519056,0.0014857196209784101,0.0,0.0,0.05222774815158748,0.008118652104111732,0.022685521523434053
1972,Wietnam,42,0.030109493045528936,0.005589352688114359,0.013245033112582781,0.016143742040498416,0.0009449798250451235,0.0016472465013528531,0.0,0.0,0.07040029583063695,0.008118652104111732,42,0.030622409883141258,0.005311751053859656,0.013071895424836602,0.01434795854943642,0.0007998519423000424,0.0013788978480101489,0.0,0.0,0.052968450536340535,0.0068780384043616374,0.02301347009893363
1973,Wietnam,42,0.03085421996586899,0.005882873546025018,0.013245033112582781,0.01589133497236965,0.000913399522408654,0.0015288111052621707,0.0,0.0,0.0713987242303781,0.0068780384043616374,42,0.031367063273281925,0.005801303797122299,0.013071895424836602,0.014561894313096008,0.0005211801219774212,0.0010396775613323121,0.0,0.0,0.05430377233552035,0.0070071699708107215,0.02326771476777454
1974,Wietnam,42,0.03160340965264375,0.006422877844207574,0.013245033112582781,0.016124295994401627,0.0005951672419950006,0.0011527109161497736,0.0,0.0,0.07319866876213367,0.0070071699708107215,42,0.032112327651722984,0.00621212150257708,0.013071895424836602,0.015036508108105516,0.000793470144888074,0.001498358838390685,0.0,0.0,0.05425164883437106,0.006870512331470432,0.021748873344502064
1975,Wietnam,42,0.03235321404975148,0.0068760329531680365,0.013245033112582781,0.016641117085296104,0.0009061117602617764,0.001661259849745262,0.0,0.0,0.0731284089858556,0.006870512331470432,42,0.032875055352481274,0.005955712508648521,0.0196078431372549,0.014133902933808394,0.000721143107552432,0.0017900801305998104,0.0,0.0,0.05246093223567641,0.0039369283402989124,0.028226567702380106
1976,Wietnam,42,0.03312058815264463,0.00659319936532763,0.019867549668874173,0.015658243439961184,0.0008235171225971641,0.001984696971511993,0.0,0.0,0.07071461588240732,0.0039369283402989124,42,0.033687706268918774,0.005522202889795271,0.0196078431372549,0.016966364503873975,0.000716888575944453,0.0024823830714399146,0.0,0.0,0.06795567170561469,0.0036667819344146325,0.025894819521446615
1977,Wietnam,42,0.0339381895946095,0.006115013795527556,0.019867549668874173,0.018742595167513986,0.0008186586144992458,0.002752266828618783,0.0,0.0,0.09160072108717758,0.0036667819344146325,42,0.03460116493537141,0.006485685532954748,0.0196078431372549,0.015588426422756723,0.0007594338920242423,0.002322150411987523,0.0,0.0,0.06474287511174832,0.0008520306731042318,0.024063716959688154
1978,Wietnam,42,0.03485721288955759,0.007177789514161975,0.019867549668874173,0.017242117369025662,0.0008672436954784294,0.0025746137344827592,0.0,0.0,0.08727003790330035,0.0008520306731042318,42,0.03556624375391467,0.006731640730512793,0.0196078431372549,0.01502044794433499,0.0008594153848117478,0.002562091684475392,0.0,0.0,0.05963751534128377,0.0009011482014468281,0.02288026212084411
1979,Wietnam,42,0.03582817079742504,0.007449091974764118,0.019867549668874173,0.016623628694846643,0.0009814186357795112,0.002840641332190266,0.0,0.0,0.08038827771101044,0.0009011482014468281,42,0.036550113502437837,0.0067833834392268585,0.0196078431372549,0.014383434732093697,0.0008551608532037688,0.0024715785791358733,0.0,0.0,0.05658863344182108,0.0011336642428750867,0.022275619613191078
1980,Wietnam,42,0.03681803410629146,0.007506167101989404,0.019867549668874173,0.015929966043810247,0.0009765601276815929,0.0027402876759607562,0.0,0.0,0.07627854303411297,0.0011336642428750867,42,0.03740782556596509,0.0068196746995184965,0.0196078431372549,0.013647303941955213,0.0007317794365723792,0.002571673026707278,0.0,0.0,0.05475951005280591,0.0013031989374769515,0.022231532505721855
