country_order,year,country_index,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2,co2
41,1962,Chile,0.14137085511107136,0.13772649767804854,0.16366634244148237,0.1671079028343939,0.06283705004211107,0.0643701898455382,0.03471778008732893,0.03600668435151242,0.015253856057418812,0.010578332078628813,0.0018602138956318247,0.001696489197997921,0.12248962015008052,0.13801309984353222,0.0497607999710389,0.048758262224557924,0.12349320080985778
41,1963,Chile,0.145131381930715,0.14137085511107136,0.16034829691494987,0.16366634244148237,0.07130593053571908,0.06639468675031616,0.03655732311251611,0.03471778008732893,0.019798303395786726,0.015253856057418812,0.0018225013500789622,0.0018602138956318247,0.12095358819285747,0.12248962015008052,0.05630530297242415,0.0497607999710389,0.1186725818679777
41,1964,Chile,0.15141364165974974,0.145131381930715,0.1571472672755938,0.16034829691494987,0.0799842715213252,0.07534304869795919,0.03455119306076503,0.03655732311251611,0.019189208790230696,0.019798303395786726,0.00178611879440727,0.0018225013500789622,0.11584164993968935,0.12095358819285747,0.06021341170119285,0.05630530297242415,0.11573867912618332
41,1965,Chile,0.15147014476662599,0.15141364165974974,0.15408361515915706,0.1571472672755938,0.08480205934672512,0.08451273013376184,0.032420026870039156,0.03455119306076503,0.016298800973250063,0.019189208790230696,0.0017512976567600157,0.00178611879440727,0.11320743644475502,0.11584164993968935,0.06368140636961882,0.06021341170119285,0.11267512076480556
41,1966,Chile,0.14935698071805126,0.15147014476662599,0.15117040263343753,0.15408361515915706,0.07787401347013567,0.08960328599662531,0.03148928936263682,0.032420026870039156,0.015622828456725536,0.016298800973250063,0.001901682034047176,0.0017512976567600157,0.11033508393611155,0.11320743644475502,0.0648531857396461,0.06368140636961882,0.11170622940260702
41,1967,Chile,0.16373828355946748,0.14935698071805126,0.14839146550962487,0.15117040263343753,0.0883335210093228,0.08228299588975825,0.030726099431158182,0.03148928936263682,0.013585440540951219,0.015622828456725536,0.0018667237703259654,0.001901682034047176,0.10849462928118087,0.11033508393611155,0.07145763009493561,0.0648531857396461,0.11287681354309864
41,1968,Chile,0.16600122897805478,0.16373828355946748,0.1457373858945331,0.14839146550962487,0.07828358975392313,0.0933346879434352,0.03170138425473252,0.030726099431158182,0.014814934187348965,0.013585440540951219,0.002010237039122518,0.0018667237703259654,0.1094828865191596,0.10849462928118087,0.0705172895489559,0.07145763009493561,0.11137816338948824
41,1969,Chile,0.16893132080605114,0.16600122897805478,0.14319823194078377,0.1457373858945331,0.07704576790949623,0.08271576109824914,0.032065809639275376,0.03170138425473252,0.017355977143625294,0.014814934187348965,0.0020226181863338844,0.002010237039122518,0.10599871167857465,0.1094828865191596,0.0774520021798343,0.0705172895489559,0.12810447930826965
41,1970,Chile,0.17215126484419846,0.16893132080605114,0.140749036337088,0.14319823194078377,0.08787424108311491,0.08140785766296145,0.03180652121714873,0.032065809639275376,0.020988706740595543,0.017355977143625294,0.0022209958648037337,0.0020226181863338844,0.12119103952311133,0.10599871167857465,0.07906872962677622,0.0774520021798343,0.12684644893989133
41,1971,Chile,0.17257405420463315,0.17215126484419846,0.13838929571401695,0.140749036337088,0.12308178754533128,0.09284940502816715,0.031498063387839115,0.03180652121714873,0.011939221432782586,0.020988706740595543,0.03614656556665423,0.0022209958648037337,0.1178923771959409,0.12119103952311133,0.08397630426184033,0.07906872962677622,0.12907564897553914
41,1972,Chile,0.18575612962302654,0.17257405420463315,0.13611704313719641,0.13838929571401695,0.07958853447938644,0.13005029235561946,0.03350410039995002,0.031498063387839115,0.019439130064474574,0.011939221432782586,0.03743060327676654,0.03614656556665423,0.11769939728622575,0.1178923771959409,0.08766160167610033,0.08397630426184033,0.13637675543103067
41,1973,Chile,0.18050618727577233,0.18575612962302654,0.1339098843621836,0.13611704313719641,0.07770840083090211,0.08409458770159144,0.027874673918071215,0.03350410039995002,0.02363568708469135,0.019439130064474574,0.03773981877410625,0.03743060327676654,0.12410234554976793,0.11769939728622575,0.09190486687594919,0.08766160167610033,0.1347539213914678
