country,year,iso_code,population,gdp,primary_energy_consumption,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,cumulative_co2_including_luc,co2_including_luc
Sweden,1962,SWE,7582638.0,114133262336.0,,1.519,8.676,,0.0,0.0,18.284,41.077,,,4679.591,69.557
Sweden,1963,SWE,7632938.0,120204034048.0,,1.632,8.802,,0.0,0.0,15.441,44.88,,,4750.345,70.754
Sweden,1964,SWE,7691821.0,128406020096.0,,1.792,8.753,,0.0,0.0,12.362,49.823,,,4823.076,72.73
Sweden,1965,SWE,7755758.0,133326422016.0,392.954,1.864,7.866,,0.0,0.0,10.75,52.832,,,4896.388,73.312
Sweden,1966,SWE,7819976.0,136109056000.0,419.035,1.857,7.566,,0.0,0.0,9.156,63.095,,,4978.062,81.674
Sweden,1967,SWE,7882645.0,140703449088.0,429.217,1.926,7.541,,0.0,0.0,6.989,59.463,,,5053.98,75.919
Sweden,1968,SWE,7937776.0,145802330112.0,458.35,1.933,6.617,,0.0,0.0,6.919,69.055,,,5138.506,84.525
Sweden,1969,SWE,7983538.0,153105121280.0,458.328,1.955,6.471,,0.0,0.0,5.5,77.955,,,5230.387,91.881
Sweden,1970,SWE,8027701.0,163023568896.0,486.529,2.013,6.987,,0.0,0.0,5.298,83.286,,,5327.972,97.585
Sweden,1971,SWE,8073823.0,164551360512.0,495.322,1.955,6.317,,0.0,0.0,4.468,76.237,,,5416.95,88.977
Sweden,1972,SWE,8117718.0,168328445952.0,510.221,1.922,5.423,,0.0,0.0,3.049,77.358,,,5504.702,87.752
Sweden,1973,SWE,8156938.0,175018737664.0,539.842,2.094,5.804,,0.0,0.0,3.367,79.392,,,5595.358,90.656
Sweden,1974,SWE,8193157.0,180619247616.0,499.548,1.648,5.782,,0.0,0.0,2.837,72.393,,,5678.018,82.66
Sweden,1975,SWE,8224408.0,185219153920.0,529.476,1.556,7.086,,0.0,0.0,2.59,72.118,,,5761.368,83.35
Sweden,1976,SWE,8246992.0,187173830656.0,562.746,1.433,6.577,,0.0,0.0,1.55,80.231,,,5851.158,89.791
Sweden,1977,SWE,8265245.0,184201150464.0,555.369,1.311,5.375,,0.0,0.0,1.007,79.054,,,5937.905,86.747
Sweden,1978,SWE,8281304.0,187418296320.0,645.843,1.18,5.668,,0.0,0.0,0.094,72.628,,,6017.475,79.57
Sweden,1979,SWE,8296037.0,194618703872.0,681.112,1.201,6.877,,0.0,0.0,-0.101,76.79,,,6102.242,84.767
Sweden,1980,SWE,8311761.0,197852790784.0,641.029,1.233,6.408,,0.0,0.0,-0.789,64.073,,,6173.167,70.925
Sweden,1981,SWE,8326689.0,197824643072.0,636.087,1.168,5.463,,0.0,0.0,-0.968,62.757,,,6241.587,68.42
Sweden,1982,SWE,8340726.0,199816642560.0,604.897,1.163,6.731,,0.0,0.0,-1.223,54.363,,,6302.621,61.033
Sweden,1983,SWE,8355111.0,203327553536.0,601.358,1.136,7.848,,0.0,0.0,-1.296,49.284,,,6359.593,56.972
Sweden,1984,SWE,8371284.0,211401310208.0,636.668,1.212,9.739,,0.0,0.0,-1.932,46.357,,,6414.969,55.376
Sweden,1985,SWE,8389918.0,215471751168.0,691.626,1.08,11.743,,0.0,0.158,-2.236,49.383,,,6475.098,60.128
Sweden,1986,SWE,8411798.0,220206333952.0,716.907,1.044,11.769,,0.0,0.414,-2.173,48.782,,,6534.934,59.837
Sweden,1987,SWE,8438000.0,226880372736.0,701.871,1.148,11.186,,0.0,0.553,-2.233,46.808,,,6592.396,57.462
Sweden,1988,SWE,8468135.0,231720042496.0,685.929,1.15,11.058,,0.0,0.711,-2.349,44.507,,,6647.472,55.076
Sweden,1989,SWE,8504982.0,237234962432.0,670.826,1.246,10.794,,0.0,0.949,-1.806,42.532,,,6701.188,53.715
Sweden,1990,SWE,8548407.0,240234004480.0,644.207,1.272,11.749,85.622,0.336,1.588,-2.661,41.99,0.574,28.112,6756.036,54.849
Sweden,1991,SWE,8594170.0,237950140416.0,642.135,1.137,11.835,84.71,0.284,1.716,-2.713,42.231,0.537,26.97,6811.063,55.027
Sweden,1992,SWE,8640277.0,235756847104.0,652.992,1.089,11.092,93.681,0.311,1.993,-1.717,42.608,0.474,36.113,6866.913,55.85
Sweden,1993,SWE,8683403.0,231558414336.0,647.156,1.092,11.039,87.099,0.345,2.065,-1.597,42.505,0.515,29.538,6922.877,55.964
Sweden,1994,SWE,8723467.0,241524293632.0,649.779,1.109,11.226,86.332,0.295,2.027,-1.782,44.745,0.612,26.318,6981.11,58.233
Sweden,1995,SWE,8758496.0,251741126656.0,666.649,1.296,11.219,85.421,0.337,2.061,1.605,44.029,0.564,25.914,7042.221,61.111
Sweden,1996,SWE,8785493.0,256498925568.0,650.224,1.225,12.388,90.862,0.322,2.224,-0.428,46.635,0.587,27.481,7105.174,62.953
Sweden,1997,SWE,8807868.0,264171110400.0,673.384,1.105,10.784,86.197,0.358,2.254,0.195,43.282,0.601,27.814,7163.752,58.578
Sweden,1998,SWE,8828629.0,276040712192.0,705.514,1.133,11.108,87.777,0.365,2.23,0.764,43.31,0.656,28.975,7223.318,59.566
Sweden,1999,SWE,8848881.0,289702805504.0,690.032,1.139,10.048,82.204,0.375,2.171,0.445,41.585,0.663,26.222,7279.745,56.427
Sweden,2000,SWE,8871042.0,303452356608.0,651.783,1.288,10.102,85.858,0.374,2.079,0.305,40.448,0.639,30.928,7334.979,55.235
Sweden,2001,SWE,8896748.0,308398096384.0,695.756,1.332,10.942,80.024,0.373,2.397,0.579,40.175,0.619,24.186,7391.396,56.417
Sweden,2002,SWE,8926011.0,317463789568.0,649.472,1.28,11.42,81.947,0.368,2.442,1.135,40.495,0.681,25.261,7449.216,57.82
Sweden,2003,SWE,8961506.0,326402408448.0,609.237,1.206,11.55,87.899,0.396,2.266,2.602,41.209,0.666,30.607,7509.111,59.895
Sweden,2004,SWE,9004263.0,341901246464.0,664.597,1.284,11.815,87.411,0.387,2.196,6.685,40.175,0.66,30.894,7572.313,63.202
Sweden,2005,SWE,9051739.0,354496937984.0,673.01,1.315,10.952,91.313,0.364,1.867,5.738,38.628,0.748,37.437,7631.927,59.614
Sweden,2006,SWE,9104724.0,372234682368.0,630.143,1.442,10.696,92.537,0.812,2.048,4.069,38.067,0.673,38.799,7689.734,57.807
Sweden,2007,SWE,9164274.0,387881828352.0,641.107,1.339,10.775,91.799,0.848,2.16,4.573,37.124,0.748,38.805,7747.301,57.567
Sweden,2008,SWE,9229282.0,388980506624.0,638.565,1.396,10.344,89.995,0.861,1.888,4.671,35.675,0.702,39.128,7802.839,55.538
Sweden,2009,SWE,9301413.0,373026357248.0,579.813,1.263,7.372,77.241,0.864,2.483,5.125,34.708,0.549,30.002,7855.203,52.364
Sweden,2010,SWE,9381722.0,399838969856.0,621.735,1.324,10.317,86.144,0.825,3.431,4.793,36.522,0.701,33.024,7913.117,57.913
Sweden,2011,SWE,9467384.0,397617922048.0,612.016,1.361,9.472,84.257,0.834,2.718,4.217,34.128,0.699,35.046,7966.545,53.428
Sweden,2012,SWE,9555984.0,395278745600.0,645.245,1.479,8.643,77.51,0.838,2.355,4.231,32.73,0.666,30.798,8017.487,50.943
Sweden,2013,SWE,9648935.0,399973744640.0,603.543,1.402,8.744,74.119,0.699,2.358,4.269,31.339,0.66,28.917,8066.958,49.471
Sweden,2014,SWE,9747507.0,410604240896.0,600.777,1.399,8.291,73.155,0.773,2.054,4.76,30.382,0.574,29.682,8115.191,48.233
Sweden,2015,SWE,9849344.0,429037420544.0,622.062,1.537,8.022,71.268,0.822,1.967,4.923,30.491,0.581,27.849,8163.533,48.341
Sweden,2016,SWE,9953322.0,437921054720.0,609.401,1.554,8.034,71.206,0.64,2.261,4.995,30.341,0.585,27.792,8211.941,48.409
Sweden,2017,SWE,10058191.0,449166540800.0,631.343,1.484,8.315,72.254,0.801,1.812,5.813,29.418,0.627,29.797,8260.212,48.27
Sweden,2018,SWE,10162300.0,457925394432.0,609.195,1.607,8.093,72.614,0.825,1.886,5.281,29.076,0.55,30.578,8307.529,47.317
Sweden,2019,SWE,10267922.0,467020677120.0,625.819,1.357,8.115,68.741,0.536,1.78,5.409,28.696,0.522,27.735,8353.944,46.415
Sweden,2020,SWE,10368968.0,456885338112.0,600.279,1.272,6.649,61.347,0.445,1.442,5.509,26.347,0.532,24.66,8396.14,42.195
Sweden,2021,SWE,10467095.0,481492434944.0,633.68,1.259,6.992,68.159,0.009,1.897,5.549,27.848,0.519,29.634,8440.214,44.074
Sweden,2022,SWE,10549349.0,494214545408.0,621.694,1.259,6.992,,0.009,1.423,5.618,27.848,0.519,,8483.882,43.668
Tanzania,1850,TZA,5400400.0,,,,,,,,8.684,,,,,
Tanzania,1851,TZA,5438857.0,,,,,,,,7.797,,,,,
Tanzania,1852,TZA,5455214.0,,,,,,,,7.443,,,,,
Tanzania,1853,TZA,5449060.0,,,,,,,,7.197,,,,,
Tanzania,1854,TZA,5442913.0,,,,,,,,7.422,,,,,
Tanzania,1855,TZA,5436773.0,,,,,,,,7.258,,,,,
Tanzania,1856,TZA,5430640.0,,,,,,,,7.14,,,,,
Tanzania,1857,TZA,5424513.0,,,,,,,,7.163,,,,,
Tanzania,1858,TZA,5418393.0,,,,,,,,7.137,,,,,
Tanzania,1859,TZA,5412280.0,,,,,,,,6.867,,,,,
Tanzania,1860,TZA,5406174.0,,,,,,,,7.559,,,,,
Tanzania,1861,TZA,5400075.0,,,,,,,,7.547,,,,,
Tanzania,1862,TZA,5393982.0,,,,,,,,7.483,,,,,
Tanzania,1863,TZA,5387897.0,,,,,,,,7.631,,,,,
Tanzania,1864,TZA,5381818.0,,,,,,,,7.508,,,,,
Tanzania,1865,TZA,5375746.0,,,,,,,,7.583,,,,,
Tanzania,1866,TZA,5369680.0,,,,,,,,7.36,,,,,
Tanzania,1867,TZA,5363622.0,,,,,,,,7.756,,,,,
Tanzania,1868,TZA,5357570.0,,,,,,,,7.505,,,,,
Tanzania,1869,TZA,5351525.0,,,,,,,,7.672,,,,,
Tanzania,1870,TZA,5345486.0,,,,,,,,8.149,,,,,
Tanzania,1871,TZA,5339454.0,,,,,,,,8.5,,,,,
Tanzania,1872,TZA,5333429.0,,,,,,,,8.361,,,,,
Tanzania,1873,TZA,5327411.0,,,,,,,,8.61,,,,,
Tanzania,1874,TZA,5321399.0,,,,,,,,8.355,,,,,
Tanzania,1875,TZA,5315395.0,,,,,,,,8.508,,,,,
Tanzania,1876,TZA,5309396.0,,,,,,,,8.682,,,,,
Tanzania,1877,TZA,5303405.0,,,,,,,,8.542,,,,,
Tanzania,1878,TZA,5297420.0,,,,,,,,8.994,,,,,
Tanzania,1879,TZA,5294613.0,,,,,,,,8.6,,,,,
Tanzania,1880,TZA,5294987.0,,,,,,,,8.885,,,,,
Tanzania,1881,TZA,5298543.0,,,,,,,,9.339,,,,,
Tanzania,1882,TZA,5305284.0,,,,,,,,9.331,,,,,
Tanzania,1883,TZA,5315210.0,,,,,,,,9.647,,,,,
Tanzania,1884,TZA,5325155.0,,,,,,,,9.96,,,,,
Tanzania,1885,TZA,5335118.0,,,,,,,,10.301,,,,,
Tanzania,1886,TZA,5345100.0,,,,,,,,9.97,,,,,
Tanzania,1887,TZA,5355101.0,,,,,,,,9.957,,,,,
Tanzania,1888,TZA,5365120.0,,,,,,,,9.733,,,,,
Tanzania,1889,TZA,5364386.0,,,,,,,,9.46,,,,,
Tanzania,1890,TZA,5352968.0,,,,,,,,10.1,,,,,
Tanzania,1891,TZA,5330934.0,,,,,,,,10.896,,,,,
Tanzania,1892,TZA,5298351.0,,,,,,,,10.825,,,,,
Tanzania,1893,TZA,5255287.0,,,,,,,,10.894,,,,,
Tanzania,1894,TZA,5212572.0,,,,,,,,11.044,,,,,
Tanzania,1895,TZA,5170205.0,,,,,,,,11.903,,,,,
Tanzania,1896,TZA,5128182.0,,,,,,,,11.586,,,,,
Tanzania,1897,TZA,5086501.0,,,,,,,,11.3,,,,,
Tanzania,1898,TZA,5045158.0,,,,,,,,11.026,,,,,
Tanzania,1899,TZA,5008122.0,,,,,,,,11.636,,,,,
Tanzania,1900,TZA,4975342.0,,,,,,,,12.291,,,,,
Tanzania,1901,TZA,4946765.0,,,,,,,,13.778,,,,,
Tanzania,1902,TZA,4922341.0,,,,,,,,13.248,,,,,
Tanzania,1903,TZA,4902019.0,,,,,,,,13.708,,,,,
Tanzania,1904,TZA,4881781.0,,,,,,,,14.672,,,,,
Tanzania,1905,TZA,4861626.0,,,,,,,,13.767,,,,,
Tanzania,1906,TZA,4841554.0,,,,,,,,13.961,,,,,
Tanzania,1907,TZA,4821566.0,,,,,,,,14.66,,,,,
Tanzania,1908,TZA,4801659.0,,,,,,,,15.19,,,,,
Tanzania,1909,TZA,4785645.0,,,,,,,,14.099,,,,,
Tanzania,1910,TZA,4773506.0,,,,,,,,15.36,,,,,
Tanzania,1911,TZA,4765226.0,,,,,,,,16.221,,,,,
Tanzania,1912,TZA,4760786.0,,,,,,,,16.915,,,,,
Tanzania,1913,TZA,4760171.0,,,,,,,,17.662,,,,,
Tanzania,1914,TZA,4759556.0,,,,,,,,17.946,,,,,
Tanzania,1915,TZA,4758941.0,,,,,,,,19.443,,,,,
Tanzania,1916,TZA,4758326.0,,,,,,,,18.944,,,,,
Tanzania,1917,TZA,4757711.0,,,,,,,,18.446,,,,,
Tanzania,1918,TZA,4757711.0,,,,,,,,19.789,,,,,
Tanzania,1919,TZA,4771984.0,,,,,,,,18.816,,,,,
Tanzania,1920,TZA,4800744.0,,,,,,,,23.09,,,,,
Tanzania,1921,TZA,4844209.0,,,,,,,,23.062,,,,,
Tanzania,1922,TZA,4902599.0,,,,,,,,25.687,,,,,
Tanzania,1923,TZA,4976138.0,,,,,,,,26.984,,,,,
Tanzania,1924,TZA,5050780.0,,,,,,,,26.566,,,,,
Tanzania,1925,TZA,5126542.0,,,,,,,,26.358,,,,,
Tanzania,1926,TZA,5203440.0,,,,,,,,26.348,,,,,
Tanzania,1927,TZA,5281492.0,,,,,,,,29.235,,,,,
Tanzania,1928,TZA,5360714.0,,,,,,,,27.905,,,,,
Tanzania,1929,TZA,5440020.0,,,,,,,,28.116,,,,,
Tanzania,1930,TZA,5519397.0,,,,,,,,35.783,,,,,
Tanzania,1931,TZA,5598828.0,,,,,,,,39.898,,,,,
Tanzania,1932,TZA,5678300.0,,,,,,,,42.42,,,,,
Tanzania,1933,TZA,5757796.0,,,,,,,,44.239,,,,,
Tanzania,1934,TZA,5838405.0,,,,,,,,46.203,,,,,
Tanzania,1935,TZA,5920142.0,,,,,,,,46.422,,,,,
Tanzania,1936,TZA,6003024.0,,,,,,,,48.084,,,,,
Tanzania,1937,TZA,6087067.0,,,,,,,,48.723,,,,,
Tanzania,1938,TZA,6172286.0,,,,,,,,47.938,,,,,
Tanzania,1939,TZA,6263774.0,,,,,,,,50.261,,,,,
Tanzania,1940,TZA,6361710.0,,,,,,,,76.676,,,,,
Tanzania,1941,TZA,6466278.0,,,,,,,,93.776,,,,,
Tanzania,1942,TZA,6577665.0,,,,,,,,104.605,,,,,
Tanzania,1943,TZA,6696063.0,,,,,,,,112.142,,,,,
Tanzania,1944,TZA,6816592.0,,,,,,,,116.354,,,,,
Tanzania,1945,TZA,6939291.0,,,,,,,,120.155,,,,,
Tanzania,1946,TZA,7064198.0,,,,,,,,122.587,,,,,
Tanzania,1947,TZA,7191354.0,,,,,,,,123.912,,,,,
Tanzania,1948,TZA,7320798.0,,,,,,,,128.053,,,,,
Tanzania,1949,TZA,7467570.0,,,,,,,,128.626,,,,,
Tanzania,1950,TZA,7632405.0,5364008448.0,,0.0,0.154,,0.0,0.0,132.195,0.344,,,132.694,132.694
Tanzania,1951,TZA,7834804.0,6036802048.0,,0.0,0.139,,0.0,0.0,112.14,0.308,,,245.281,112.587
Tanzania,1952,TZA,8045282.0,6158964736.0,,0.0,0.193,,0.0,0.0,105.676,0.346,,,351.496,106.215
Tanzania,1953,TZA,8263716.0,5944960512.0,,0.0,0.154,,0.0,0.0,106.487,0.374,,,458.51,107.015
Tanzania,1954,TZA,8490326.0,6427650048.0,,0.0,0.143,,0.0,0.0,108.904,0.396,,,567.953,109.443
Tanzania,1955,TZA,8725581.0,6575457280.0,,0.0,0.015,,0.0,0.0,113.487,0.542,,,681.998,114.044
Tanzania,1956,TZA,8970011.0,6665398784.0,,0.0,0.022,,0.0,0.0,119.85,0.638,,,802.507,120.51
Tanzania,1957,TZA,9224222.0,6806034944.0,,0.0,0.004,,0.0,0.0,122.785,0.758,,,926.054,123.547
Tanzania,1958,TZA,9487677.0,6875075072.0,,0.0,0.004,,0.0,0.0,131.408,0.799,,,1058.264,132.21
Tanzania,1959,TZA,9760173.0,7224730112.0,,0.0,0.004,,0.0,0.0,136.591,0.685,,,1195.544,137.28
Tanzania,1960,TZA,10042467.0,7510066176.0,,0.0,0.004,,0.0,0.0,149.97,0.824,,,1346.341,150.798
Tanzania,1961,TZA,10337892.0,7420444160.0,,0.0,0.007,,0.0,0.0,107.105,0.696,,,1454.15,107.808
Tanzania,1962,TZA,10644625.0,8104512512.0,,0.0,0.011,,0.0,0.0,204.095,0.755,,,1659.011,204.861
Tanzania,1963,TZA,10960163.0,8612633600.0,,0.0,0.007,,0.0,0.0,156.966,0.795,,,1816.78,157.769
Tanzania,1964,TZA,11289560.0,9067574272.0,,0.0,0.004,,0.0,0.0,115.552,1.03,,,1933.365,116.585
Tanzania,1965,TZA,11630608.0,9401366528.0,,0.0,0.004,,0.0,0.0,89.185,1.158,,,2023.711,90.346
Tanzania,1966,TZA,11981936.0,10604614656.0,,0.025,0.011,,0.0,0.0,74.822,1.334,,,2099.903,76.192
Tanzania,1967,TZA,12346291.0,11031398400.0,,0.073,0.004,,0.0,0.0,66.291,1.682,,,2167.952,68.049
Tanzania,1968,TZA,12739969.0,11611394048.0,,0.076,0.011,,0.0,0.0,61.517,1.565,,,2231.121,63.169
Tanzania,1969,TZA,13167787.0,11822966784.0,,0.084,0.007,,0.0,0.0,171.7,1.704,,,2404.616,173.495
Tanzania,1970,TZA,13618190.0,12495216640.0,,0.084,0.011,,0.0,0.0,172.887,1.671,,,2579.268,174.652
Tanzania,1971,TZA,14092217.0,13026733056.0,,0.087,0.011,,0.0,0.0,121.252,2.363,,,2702.982,123.714
Tanzania,1972,TZA,14595704.0,13897730048.0,,0.116,0.018,,0.0,0.0,90.264,2.03,,,2795.411,92.428
Tanzania,1973,TZA,15123510.0,14365307904.0,,0.156,0.004,,0.0,0.0,74.299,3.023,,,2872.893,77.482
Tanzania,1974,TZA,15671323.0,14693314560.0,,0.145,0.007,,0.0,0.0,64.665,2.151,,,2939.861,66.968
Tanzania,1975,TZA,16243823.0,15437357056.0,,0.131,0.004,,0.0,0.0,55.683,2.147,,,2997.825,57.964
Tanzania,1976,TZA,16838920.0,16559208448.0,,0.119,0.011,,0.0,0.0,50.209,2.656,,,3050.821,52.995
Tanzania,1977,TZA,17454628.0,17009656832.0,,0.124,0.011,,0.0,0.0,157.577,1.872,,,3210.406,159.585
Tanzania,1978,TZA,18080016.0,17523861504.0,,0.109,0.015,,0.0,0.0,128.603,2.074,,,3341.206,130.8
Tanzania,1979,TZA,18698646.0,17727496192.0,,0.132,0.004,,0.0,0.0,86.665,1.927,,,3429.934,88.728
Tanzania,1980,TZA,19297660.0,17881128960.0,11.041,0.141,0.004,,0.0,0.0,100.366,1.729,,,3532.173,102.24
Tanzania,1981,TZA,19890932.0,17675042816.0,12.986,0.18,0.004,,0.0,0.0,73.922,1.924,,,3608.202,76.029
Tanzania,1982,TZA,20499924.0,17897992192.0,12.397,0.181,0.004,,0.0,0.0,60.291,1.964,,,3670.641,62.439
Tanzania,1983,TZA,21170722.0,17822371840.0,11.295,0.188,0.011,,0.0,0.0,51.448,1.997,,,3724.285,53.644
Tanzania,1984,TZA,21857182.0,18256160768.0,12.62,0.163,0.007,,0.0,0.0,155.003,2.176,,,3881.635,157.35
Tanzania,1985,TZA,22569634.0,18224338944.0,12.658,0.132,0.011,,0.0,0.0,126.158,2.195,,,4010.13,128.495
Tanzania,1986,TZA,23324272.0,18830125056.0,14.383,0.13,0.011,,0.0,0.0,81.966,2.136,,,4094.374,84.244
Tanzania,1987,TZA,24099424.0,19771363328.0,13.292,0.129,0.007,,0.0,0.0,65.592,2.231,,,4162.333,67.959
Tanzania,1988,TZA,24844152.0,20603179008.0,14.163,0.081,0.007,,0.0,0.0,54.135,2.184,,,4218.74,56.407
Tanzania,1989,TZA,25522898.0,21301856256.0,14.514,0.223,0.007,,0.0,0.0,45.985,1.931,,,4266.887,48.147
Tanzania,1990,TZA,26206024.0,22062497792.0,15.965,0.222,0.011,3.646,0.0,0.0,51.215,1.88,,1.534,4320.214,53.327
Tanzania,1991,TZA,26890906.0,23131983872.0,14.634,0.221,0.011,3.837,0.0,0.0,34.81,2.023,,1.582,4357.28,37.066
Tanzania,1992,TZA,27580728.0,23907182592.0,15.371,0.221,0.011,3.751,0.0,0.0,45.933,1.946,,1.573,4405.39,48.111
Tanzania,1993,TZA,28469018.0,24857214976.0,16.023,0.221,0.264,4.018,0.0,0.0,48.583,1.941,,1.592,4456.399,51.009
Tanzania,1994,TZA,29598330.0,25964285952.0,14.391,0.129,0.15,3.787,0.0,0.0,52.744,1.784,,1.723,4511.207,54.807
Tanzania,1995,TZA,30560072.0,27600945152.0,14.268,0.243,0.114,4.127,0.0,0.0,61.099,2.077,,1.693,4574.739,63.533
Tanzania,1996,TZA,31140730.0,29677336576.0,15.108,0.295,0.15,3.857,0.0,0.0,55.986,2.081,,1.331,4633.252,58.512
Tanzania,1997,TZA,31785852.0,31560773632.0,14.056,0.252,0.073,4.26,0.0,0.0,58.356,2.499,,1.436,4694.432,61.18
Tanzania,1998,TZA,32626500.0,33614872576.0,16.242,0.316,0.121,4.198,0.0,0.0,77.899,2.045,,1.717,4774.812,80.38
Tanzania,1999,TZA,33499776.0,36215287808.0,17.074,0.337,0.198,4.393,0.0,0.0,61.995,1.924,,1.934,4839.266,64.454
Tanzania,2000,TZA,34463704.0,39001698304.0,17.487,0.337,0.209,4.941,0.0,0.0,57.525,2.026,,2.369,4899.362,60.097
Tanzania,2001,TZA,35414464.0,42445344768.0,20.143,0.362,0.205,5.458,0.0,0.0,53.105,2.473,,2.417,4955.509,56.146
Tanzania,2002,TZA,36353528.0,46583074816.0,22.163,0.412,0.209,5.885,0.0,0.0,70.023,2.865,,2.399,5029.017,73.509
Tanzania,2003,TZA,37333916.0,50824601600.0,22.4,0.474,0.147,6.127,0.0,0.0,144.894,3.067,,2.44,5177.598,148.581
Tanzania,2004,TZA,38360884.0,55891197952.0,27.307,0.51,0.172,6.828,0.0,0.245,115.001,3.294,,2.606,5296.82,119.222
Tanzania,2005,TZA,39439508.0,61018755072.0,28.836,0.541,0.081,8.717,0.0,0.678,83.204,4.056,,3.362,5385.38,88.56
Tanzania,2006,TZA,40562056.0,65508012032.0,29.666,0.538,0.048,8.676,0.0,0.945,123.859,4.346,,2.8,5515.116,129.735
Tanzania,2007,TZA,41716500.0,72909537280.0,32.123,0.631,0.073,9.189,0.0,1.018,215.456,3.984,,3.483,5736.278,221.162
Tanzania,2008,TZA,42870888.0,78993514496.0,33.499,0.675,0.04,11.529,0.0,1.052,175.036,4.144,,5.618,5917.226,180.948
Tanzania,2009,TZA,43957940.0,85446164480.0,33.221,0.747,0.0,9.91,0.0,1.242,155.824,3.778,,4.143,6078.817,161.591
Tanzania,2010,TZA,45110532.0,93371211776.0,38.206,0.892,0.0,11.112,0.0,1.472,235.356,4.559,,4.189,6321.096,242.279
Tanzania,2011,TZA,46416032.0,103624507392.0,38.92,0.921,0.216,14.132,0.0,1.627,291.914,4.76,,6.608,6620.533,299.438
Tanzania,2012,TZA,47786136.0,108951846912.0,46.753,0.987,0.209,15.047,0.002,1.858,195.992,5.729,,6.262,6825.31,204.777
Tanzania,2013,TZA,49253648.0,116340973568.0,48.82,0.913,0.227,18.278,0.006,1.868,133.664,6.673,,8.591,6968.661,143.351
Tanzania,2014,TZA,50814552.0,124173041664.0,51.073,1.088,0.652,18.135,0.002,1.74,121.917,5.716,,8.936,7099.777,131.116
Tanzania,2015,TZA,52542824.0,131823353856.0,52.659,1.215,0.681,19.27,0.0,1.674,95.391,6.153,,9.547,7204.891,105.114
Tanzania,2016,TZA,54401804.0,140875644928.0,57.783,1.577,0.733,16.544,0.0,1.59,78.835,6.313,,6.331,7293.939,89.049
Tanzania,2017,TZA,56267040.0,150417145856.0,52.417,1.627,1.495,16.647,0.0,1.484,76.887,6.627,,5.413,7382.061,88.121
Tanzania,2018,TZA,58090444.0,160884703232.0,56.284,1.747,1.667,17.712,0.0,1.414,60.549,7.009,,5.875,7454.448,72.387
Tanzania,2019,TZA,59872584.0,172128927744.0,57.252,2.524,1.891,19.123,0.0,1.872,49.563,7.456,,5.379,7517.754,63.307
Tanzania,2020,TZA,61704520.0,180418658304.0,56.372,2.517,1.832,19.425,0.0,1.663,41.107,8.156,,5.256,7573.03,55.276
Tanzania,2021,TZA,63588332.0,189343956992.0,57.7,2.519,1.934,21.482,0.0,2.079,35.23,8.885,,6.064,7623.678,50.648
Tanzania,2022,TZA,65497752.0,198220414976.0,,2.519,2.137,,0.0,2.079,30.165,8.835,,,7669.413,45.735
Thailand,1850,THA,5233697.0,,,,,,,,19.954,,,,,
Thailand,1851,THA,5258401.0,,,,,,,,25.402,,,,,
Thailand,1852,THA,5284426.0,,,,,,,,28.072,,,,,
Thailand,1853,THA,5311786.0,,,,,,,,26.148,,,,,
Thailand,1854,THA,5339287.0,,,,,,,,28.341,,,,,
Thailand,1855,THA,5366930.0,,,,,,,,30.682,,,,,
Thailand,1856,THA,5394716.0,,,,,,,,28.809,,,,,
Thailand,1857,THA,5422646.0,,,,,,,,30.226,,,,,
Thailand,1858,THA,5450720.0,,,,,,,,29.598,,,,,
Thailand,1859,THA,5478939.0,,,,,,,,31.25,,,,,
Thailand,1860,THA,5507304.0,,,,,,,,32.572,,,,,
Thailand,1861,THA,5535815.0,,,,,,,,32.079,,,,,
Thailand,1862,THA,5564474.0,,,,,,,,28.736,,,,,
Thailand,1863,THA,5593282.0,,,,,,,,28.65,,,,,
Thailand,1864,THA,5622238.0,,,,,,,,30.511,,,,,
Thailand,1865,THA,5651343.0,,,,,,,,29.665,,,,,
Thailand,1866,THA,5680599.0,,,,,,,,31.424,,,,,
Thailand,1867,THA,5710007.0,,,,,,,,31.86,,,,,
Thailand,1868,THA,5739566.0,,,,,,,,30.065,,,,,
Thailand,1869,THA,5771900.0,,,,,,,,30.441,,,,,
Thailand,1870,THA,5807044.0,5595975168.0,,,,,,,14.569,,,,,
Thailand,1871,THA,5845032.0,,,,,,,,7.472,,,,,
Thailand,1872,THA,5885899.0,,,,,,,,2.956,,,,,
Thailand,1873,THA,5929681.0,,,,,,,,-0.428,,,,,
Thailand,1874,THA,5973789.0,,,,,,,,-3.119,,,,,
Thailand,1875,THA,6018224.0,,,,,,,,-5.265,,,,,
Thailand,1876,THA,6062989.0,,,,,,,,-7.257,,,,,
Thailand,1877,THA,6108087.0,,,,,,,,-8.987,,,,,
Thailand,1878,THA,6153521.0,,,,,,,,-10.519,,,,,
Thailand,1879,THA,6199292.0,,,,,,,,-11.858,,,,,
Thailand,1880,THA,6245403.0,,,,,,,,1.036,,,,,
Thailand,1881,THA,6291857.0,,,,,,,,6.586,,,,,
Thailand,1882,THA,6338656.0,,,,,,,,10.117,,,,,
Thailand,1883,THA,6385803.0,,,,,,,,12.611,,,,,
Thailand,1884,THA,6433300.0,,,,,,,,14.808,,,,,
Thailand,1885,THA,6481151.0,,,,,,,,16.431,,,,,
