year,country,population,gdp,primary_energy_consumption,temperature_change_from_co2,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,co2_including_luc,country_order
1870,Chile,1993622.0,3633260032.0,,0.0,,0.657,,,,15.089,,,,15.746,41
1871,Chile,2027132.0,3626099968.0,,0.0,,0.581,,,,15.175,,,,15.756,41
1872,Chile,2060971.0,3831460096.0,,0.0,,1.027,,,,15.346,,,,16.373,41
1873,Chile,2095139.0,4122887936.0,,0.0,,1.258,,,,15.728,,,,16.986,41
1874,Chile,2129870.0,4040871936.0,,0.0,,1.645,,,,15.837,,,,17.481,41
1875,Chile,2165173.0,4304999936.0,,0.0,,1.468,,,,15.203,,,,16.671,41
1876,Chile,2201059.0,4238415872.0,,0.0,,1.597,,,,12.645,,,,14.242,41
1877,Chile,2237535.0,4130820096.0,,0.0,,1.352,,,,14.627,,,,15.979,41
1878,Chile,2274613.0,4292694016.0,,0.0,,1.258,,,,16.65,,,,17.908,41
1879,Chile,2311789.0,4950588928.0,,0.0,,1.384,,,,17.083,,,,18.467,41
1880,Chile,2349056.0,5474352128.0,,0.0,,1.746,,,,17.951,,,,19.697,41
1881,Chile,2386406.0,5717424128.0,,0.0,,1.757,,,,18.279,,,,20.036,41
1882,Chile,2423833.0,6279713792.0,,0.0,,1.875,,,,19.165,,,,21.039,41
1883,Chile,2461328.0,6345294848.0,,0.0,,1.655,,,,20.141,,,,21.796,41
1884,Chile,2499399.0,6487199744.0,,0.0,,1.71,,,,18.789,,,,20.499,41
1885,Chile,2538055.0,6199397888.0,,0.0,,1.756,,,,19.65,,,,21.406,41
1886,Chile,2577306.0,6481124864.0,,0.0,,1.598,,,,19.231,,,,20.829,41
1887,Chile,2617159.0,6965849088.0,,0.0,,1.556,,,,20.944,,,,22.5,41
1888,Chile,2657625.0,6641946112.0,,0.0,,2.286,,,,19.55,,,,21.836,41
1889,Chile,2697881.0,6967684096.0,,0.0,,2.125,,,,18.673,,,,20.799,41
1890,Chile,2737912.0,7581455872.0,,0.0,,2.077,,,,20.092,,,,22.169,41
1891,Chile,2777700.0,8029433856.0,,0.0,,2.482,,,,20.719,,,,23.201,41
1892,Chile,2817229.0,8047390208.0,,0.0,,2.021,,,,21.683,,,,23.705,41
1893,Chile,2856482.0,8366892032.0,,0.0,,2.144,,,,23.222,,,,25.366,41
1894,Chile,2896278.0,8183543808.0,,0.0,,3.077,,,,24.212,,,,27.289,41
1895,Chile,2936624.0,9195031552.0,,0.0,,2.95,,0.0,0.0,20.433,0.0,,,23.384,41
1896,Chile,2977527.0,9522022400.0,,0.0,,3.238,,0.0,0.0,21.542,0.0,,,24.78,41
1897,Chile,3018997.0,9158129664.0,,0.0,,2.716,,0.0,0.0,23.639,0.0,,,26.355,41
1898,Chile,3061039.0,10426400768.0,,0.0,,3.032,,0.0,0.0,23.464,0.0,,,26.496,41
1899,Chile,3102893.0,10137507840.0,,0.0,,3.053,,0.0,0.0,24.075,0.0,,,27.128,41
1900,Chile,3144546.0,10019174400.0,,0.0,,3.003,,0.0,0.0,24.918,0.0,,,27.922,41
1901,Chile,3185985.0,10227504128.0,,0.0,,3.195,,0.0,0.0,26.399,0.0,,,29.594,41
1902,Chile,3227194.0,10916515840.0,,0.0,,2.96,,0.0,0.0,26.008,0.0,,,28.968,41
1903,Chile,3268159.0,10362765312.0,,0.0,,3.155,,0.0,0.0,26.54,0.0,,,29.695,41
1904,Chile,3309640.0,11305700352.0,,0.0,,2.919,,0.0,0.0,28.115,0.0,,,31.035,41
1905,Chile,3351643.0,10881920000.0,,0.0,,3.79,,0.0,0.0,29.067,0.0,,,32.857,41
1906,Chile,3394174.0,11634895872.0,,0.0,,3.792,,0.0,0.0,29.367,0.0,,,33.159,41
1907,Chile,3437240.0,12222480384.0,,0.0,,5.33,,0.0,0.0,30.051,0.0,,,35.381,41
1908,Chile,3480848.0,13040879616.0,,0.0,,4.991,,0.0,0.0,30.644,0.0,,,35.635,41
1909,Chile,3525079.0,13257759744.0,,0.0,,5.033,,0.0,0.0,34.112,0.0,,,39.145,41
1910,Chile,3569943.0,14876744704.0,,0.0,,5.028,,0.0,0.0,34.678,0.0,,,39.705,41
1911,Chile,3615449.0,15029273600.0,,0.0,,5.894,,0.0,0.0,36.659,0.0,,,42.554,41
1912,Chile,3661606.0,16301952000.0,,0.0,,6.67,,0.0,0.0,35.119,0.0,,,41.789,41
1913,Chile,3708422.0,16592316416.0,,0.0,,6.512,,0.0,0.0,30.619,0.0,,,37.131,41
1914,Chile,3755832.0,14126369792.0,,0.0,,5.163,,0.0,0.0,28.63,0.0,,,33.793,41
1915,Chile,3803843.0,13379817472.0,,0.0,,3.596,,0.0,0.0,29.803,0.0,,,33.399,41
1916,Chile,3852462.0,16330000384.0,,0.0,,4.366,,0.0,0.0,39.11,0.0,,,43.476,41
1917,Chile,3901698.0,16598632448.0,,0.0,,4.483,,0.0,0.0,38.568,0.0,,,43.052,41
1918,Chile,3946949.0,16723667968.0,,0.0,,4.017,,0.0,0.0,37.414,0.0,,,41.431,41
1919,Chile,3994434.0,14171333632.0,,0.001,,3.592,,0.0,0.0,36.55,0.0,,,40.142,41
1920,Chile,4044201.0,15815304192.0,,0.001,,2.895,,0.0,0.0,37.745,0.0,,,40.64,41
1921,Chile,4096300.0,14047063040.0,,0.001,,3.905,,0.0,0.0,33.632,0.0,,,37.537,41
1922,Chile,4150784.0,14558038016.0,,0.001,,2.449,,0.0,0.0,36.303,0.0,,,38.752,41
1923,Chile,4207703.0,17451124736.0,,0.001,,2.775,,0.0,0.0,36.785,0.0,,,39.56,41
1924,Chile,4265403.0,18719342592.0,,0.001,,3.994,,0.0,0.0,37.135,0.0,,,41.129,41
1925,Chile,4323894.0,19464910848.0,,0.001,,3.836,,0.0,0.0,40.462,0.0,,,44.297,41
1926,Chile,4383188.0,18925549568.0,,0.001,,3.744,,0.0,0.0,40.882,0.0,,,44.626,41
1927,Chile,4443294.0,18544064512.0,,0.001,,3.698,,0.0,0.0,39.537,0.0,,,43.235,41
1928,Chile,4504225.0,23221260288.0,,0.001,0.055,3.418,,0.0,0.0,37.836,0.0,,,41.309,41
1929,Chile,4569171.0,23863158784.0,,0.001,0.073,3.759,,0.0,0.0,40.176,0.0,,,44.008,41
1930,Chile,4638243.0,20801015808.0,,0.001,0.08,3.453,,0.0,0.0,42.551,0.0,,,46.084,41
1931,Chile,4711552.0,16912128000.0,,0.001,0.051,2.68,,0.0,0.0,38.839,0.0,,,41.57,41
1932,Chile,4789213.0,12982949888.0,,0.001,0.055,2.584,,0.0,0.0,41.818,0.0,,,44.456,41
1933,Chile,4871343.0,16183314432.0,,0.001,0.069,3.48,,0.0,0.0,41.157,0.0,,,44.706,41
1934,Chile,4954882.0,19415412736.0,,0.001,0.102,4.054,,0.0,0.0,40.763,0.0,,,44.918,41
1935,Chile,5039853.0,20863375360.0,,0.001,0.142,4.039,,0.0,0.0,43.509,0.0,,,47.689,41
1936,Chile,5126282.0,21572304896.0,,0.001,0.123,4.456,,0.0,0.0,41.996,0.0,,,46.575,41
1937,Chile,5214192.0,24342487040.0,,0.001,0.156,4.842,,0.0,0.0,45.267,0.0,,,50.266,41
1938,Chile,5303610.0,24716249088.0,,0.001,0.182,4.888,,0.0,0.0,41.152,0.0,,,46.222,41
1939,Chile,5396359.0,25346183168.0,,0.001,0.167,4.502,,0.0,0.0,42.156,0.0,,,46.825,41
1940,Chile,5492530.0,26174912512.0,,0.001,0.189,5.214,,0.0,0.0,41.306,0.0,,,46.709,41
1941,Chile,5592215.0,26223740928.0,,0.001,0.178,5.091,,0.0,0.0,41.714,0.0,,,46.984,41
1942,Chile,5695510.0,27084926976.0,,0.001,0.182,5.145,,0.0,0.0,41.733,0.0,,,47.06,41
1943,Chile,5802513.0,27857731584.0,,0.001,0.185,5.397,,0.0,0.0,42.536,0.0,,,48.119,41
1944,Chile,5911526.0,28383840256.0,,0.001,0.178,5.302,,0.0,0.0,40.139,0.0,,,45.618,41
1945,Chile,6022587.0,30830256128.0,,0.001,0.204,5.03,,0.0,0.0,39.449,0.0,,,44.683,41
1946,Chile,6135735.0,33472208896.0,,0.001,0.287,4.973,,0.0,0.0,38.863,0.0,,,44.123,41
1947,Chile,6251009.0,29882306560.0,,0.001,0.298,5.152,,0.0,0.0,34.704,0.0,,,40.155,41
1948,Chile,6368448.0,34832236544.0,,0.001,0.265,5.489,,0.0,0.0,37.471,0.0,,,43.225,41
1949,Chile,6492585.0,34082990080.0,,0.001,0.243,4.911,,0.0,0.007,37.504,0.022,,,42.688,41
1950,Chile,6628578.0,35814096896.0,,0.001,0.254,5.682,,0.0,0.0,34.222,3.448,,,43.606,41
1951,Chile,6756666.0,37517848576.0,,0.001,0.345,5.701,,0.0,0.0,31.545,3.935,,,41.527,41
1952,Chile,6891991.0,39872872448.0,,0.001,0.403,5.749,,0.117,0.0,33.239,4.335,,,43.843,41
1953,Chile,7033536.0,42735439872.0,,0.001,0.378,5.522,,0.103,0.0,35.516,4.4,,,45.919,41
1954,Chile,7180570.0,41239904256.0,,0.001,0.382,5.489,,0.055,0.092,38.038,5.064,,,49.118,41
1955,Chile,7332310.0,42759069696.0,,0.001,0.396,5.459,,0.136,0.092,40.76,5.514,,,52.357,41
1956,Chile,7489536.0,43296378880.0,,0.001,0.382,5.534,,0.209,0.092,42.586,5.615,,,54.418,41
1957,Chile,7651307.0,47633264640.0,,0.001,0.36,5.089,,0.414,0.092,43.256,5.771,,,54.981,41
1958,Chile,7815994.0,50235248640.0,,0.001,0.36,4.734,,0.784,0.092,40.385,6.482,,,52.836,41
1959,Chile,7983431.0,47425589248.0,,0.001,0.414,4.543,,1.114,0.092,45.117,6.54,,,57.82,41
1960,Chile,8153356.0,51436253184.0,,0.001,0.414,4.51,,1.535,0.092,46.871,6.925,,,60.348,41
1961,Chile,8324804.0,53814652928.0,,0.001,0.436,4.44,,2.26,0.103,36.933,7.216,,,51.388,41
1962,Chile,8497067.0,56294055936.0,,0.001,0.505,4.772,,2.994,0.103,36.594,8.334,,,53.301,41
1963,Chile,8670149.0,59768950784.0,,0.001,0.578,4.602,,2.961,0.103,33.593,9.094,,,50.93,41
1964,Chile,8842538.0,60978696192.0,,0.001,0.625,4.404,,2.565,0.103,32.292,9.809,,,49.797,41
1965,Chile,9012943.0,61339717632.0,72.433,0.001,0.585,4.36,,2.506,0.114,30.726,10.182,,,48.473,41
1966,Chile,9181729.0,68132622336.0,77.675,0.001,0.676,4.334,,2.22,0.114,29.873,11.429,,,48.645,41
1967,Chile,9348941.0,70277718016.0,79.188,0.001,0.61,4.553,,2.465,0.125,31.198,11.484,,,50.436,41
1968,Chile,9514714.0,72715534336.0,78.859,0.001,0.611,4.687,,2.939,0.128,28.949,12.837,,,50.151,41
1969,Chile,9680281.0,75313209344.0,84.996,0.001,0.709,4.73,,3.616,0.143,41.884,13.333,,,64.415,41
1970,Chile,9845344.0,76775333888.0,89.744,0.001,1.01,4.764,,2.092,2.367,39.853,14.402,,,64.489,41
1971,Chile,10009696.0,83697033216.0,97.109,0.001,0.664,5.152,,3.463,2.492,40.355,15.285,,,67.411,41
1972,Chile,10174680.0,82793308160.0,98.945,0.001,0.659,4.357,,4.28,2.554,46.527,16.289,,,74.666,41
1973,Chile,10340364.0,78292279296.0,95.742,0.001,0.643,4.672,,4.587,2.264,46.906,15.422,,,74.494,41
1974,Chile,10505818.0,79171403776.0,95.927,0.001,0.655,4.488,,3.656,2.257,41.188,14.822,,,67.066,41
1975,Chile,10671564.0,69003132928.0,86.828,0.001,0.457,3.568,,3.788,2.257,53.683,12.877,,,76.63,41
1976,Chile,10838249.0,71648444416.0,90.164,0.001,0.425,3.646,,4.606,1.598,32.436,13.753,,,56.465,41
1977,Chile,11005519.0,78841257984.0,94.378,0.001,0.487,3.851,,3.089,1.506,27.382,14.084,,,50.399,41
1978,Chile,11172693.0,85389959168.0,98.103,0.002,0.499,3.917,,2.968,0.912,21.31,14.546,,,44.152,41
1979,Chile,11339778.0,92570918912.0,103.576,0.002,0.562,4.247,,3.081,1.418,18.507,15.422,,,43.236,41
1980,Chile,11508552.0,100109713408.0,106.976,0.002,0.643,5.118,,2.466,1.432,17.211,15.442,,,42.311,41
1981,Chile,11678712.0,106358276096.0,107.583,0.002,0.74,4.932,,1.279,1.642,14.928,15.754,,,39.275,41
1982,Chile,11850214.0,92080693248.0,100.631,0.002,0.441,3.294,,0.942,1.696,12.503,14.103,,,32.978,41
1983,Chile,12026137.0,89603039232.0,104.541,0.002,0.478,4.041,,0.751,1.803,11.644,13.601,,,32.318,41
1984,Chile,12207732.0,94938079232.0,108.525,0.002,0.519,5.225,,0.762,1.81,10.127,13.689,,,32.132,41
1985,Chile,12395274.0,96833634304.0,109.9,0.002,0.517,5.057,,0.623,1.847,8.741,13.248,,,30.033,41
1986,Chile,12588923.0,102072827904.0,114.165,0.002,0.508,5.299,,0.407,1.686,3.08,14.123,,,25.103,41
1987,Chile,12790156.0,108707266560.0,119.833,0.002,0.551,5.232,,0.359,1.652,3.586,14.616,,,25.996,41
1988,Chile,12999429.0,116634124288.0,133.717,0.002,0.633,7.189,,0.275,2.202,6.779,16.301,,,33.379,41
1989,Chile,13215015.0,129084506112.0,147.822,0.002,0.658,9.885,,0.3,3.254,1.982,17.921,,,33.999,41
1990,Chile,13437178.0,133955190784.0,155.681,0.002,0.676,10.707,32.076,0.385,2.613,0.254,18.527,,-0.832,33.162,41
1991,Chile,13662481.0,143694659584.0,174.964,0.002,0.715,8.628,30.904,0.238,2.198,-1.051,19.113,,0.013,29.841,41
1992,Chile,13884580.0,160277250048.0,194.194,0.002,0.871,7.456,33.276,0.242,2.612,-0.89,20.819,,1.275,31.111,41
1993,Chile,14102276.0,170385342464.0,205.228,0.002,1.005,7.628,35.556,0.198,2.448,6.938,22.819,,1.458,41.036,41
1994,Chile,14316262.0,178942754816.0,215.481,0.002,1.119,9.362,38.215,0.63,2.631,4.062,24.234,,0.24,42.036,41
1995,Chile,14527382.0,196694147072.0,232.236,0.002,0.992,10.311,41.406,0.805,2.616,7.911,26.838,,-0.156,49.474,41
1996,Chile,14734050.0,209865801728.0,245.845,0.002,0.961,14.415,48.323,0.908,2.682,6.241,29.259,,0.097,54.467,41
1997,Chile,14932435.0,222279417856.0,281.059,0.002,0.946,18.606,55.015,0.809,4.529,14.651,31.052,,-0.927,70.593,41
1998,Chile,15127801.0,227977543680.0,281.476,0.002,1.131,17.77,55.983,0.706,6.441,10.721,31.21,,-1.275,67.98,41
1999,Chile,15319309.0,224771948544.0,293.115,0.002,0.951,18.518,59.861,0.752,9.032,12.385,32.155,,-1.547,73.793,41
2000,Chile,15503637.0,233340518400.0,307.391,0.002,1.01,14.242,59.66,0.704,11.919,21.153,30.627,,1.157,79.655,41
2001,Chile,15683853.0,239642804224.0,313.345,0.002,1.013,9.263,53.605,0.657,13.517,23.284,28.468,,0.687,76.202,41
2002,Chile,15857924.0,243288817664.0,320.801,0.002,1.079,9.38,56.353,0.548,13.506,17.948,30.323,,1.518,72.784,41
2003,Chile,16024753.0,250723123200.0,322.49,0.002,1.113,9.244,53.932,0.419,14.737,29.092,29.587,,-1.169,84.192,41
2004,Chile,16187322.0,264146059264.0,344.299,0.002,1.194,10.281,57.147,0.382,16.048,23.649,31.324,,-2.081,82.877,41
2005,Chile,16348781.0,278000697344.0,357.327,0.002,1.152,10.252,61.109,0.34,15.557,26.449,33.826,,-0.019,87.576,41
2006,Chile,16509198.0,293258330112.0,369.682,0.002,1.236,12.538,64.381,0.209,14.334,21.894,35.735,,0.329,85.946,41
2007,Chile,16671572.0,305709449216.0,369.299,0.002,1.316,13.007,70.466,0.163,8.764,26.632,47.225,,-0.011,97.108,41
2008,Chile,16838987.0,314032357376.0,369.306,0.002,1.307,16.733,80.439,0.135,4.825,28.885,47.551,,9.887,99.438,41
2009,Chile,17009728.0,306660179968.0,354.372,0.002,1.081,13.431,64.623,0.14,6.379,28.093,44.929,,-1.337,94.053,41
2010,Chile,17181462.0,321457389568.0,363.948,0.002,1.046,16.525,74.003,0.088,10.227,26.867,43.461,,2.656,98.214,41
2011,Chile,17351811.0,338708856832.0,385.712,0.002,1.08,20.848,84.915,0.066,10.45,28.8,45.628,,6.844,106.872,41
2012,Chile,17519114.0,359556382720.0,402.747,0.002,1.127,23.476,89.322,0.044,9.809,28.902,45.165,,9.702,108.523,41
2013,Chile,17687006.0,371454083072.0,413.759,0.002,1.086,25.396,90.374,0.047,9.292,29.375,45.916,,8.637,111.111,41
2014,Chile,17864191.0,378114277376.0,409.534,0.002,1.022,24.389,83.511,0.064,8.296,28.24,43.82,,5.921,105.83,41
2015,Chile,18047628.0,386251292672.0,414.23,0.002,1.033,27.194,86.706,0.09,9.112,28.775,44.353,,4.924,110.557,41
2016,Chile,18267225.0,393022275584.0,433.903,0.002,1.12,27.015,87.85,0.1,9.951,27.843,46.064,,3.6,112.094,41
2017,Chile,18558865.0,398359527424.0,450.347,0.003,0.915,27.754,88.384,0.058,9.944,27.161,45.468,,4.246,111.3,41
2018,Chile,18893186.0,414254039040.0,468.278,0.003,0.73,27.071,92.167,0.089,9.981,25.691,46.568,,7.728,110.13,41
2019,Chile,19197747.0,417332002816.0,473.979,0.003,0.84,31.017,97.562,0.046,12.051,24.216,48.022,,5.585,116.193,41
2020,Chile,19370619.0,391686946816.0,442.478,0.003,0.88,25.194,83.014,0.028,11.043,22.574,43.034,,2.836,102.752,41
2021,Chile,19456323.0,437659205632.0,476.857,0.003,0.976,24.097,90.934,0.012,12.083,19.882,46.487,,7.279,103.537,41
2022,Chile,19553032.0,448338100224.0,503.505,0.003,0.976,19.681,89.832,0.008,12.868,16.36,49.004,,7.295,98.897,41
2023,Chile,19658834.0,,504.068,0.003,0.976,14.493,,0.006,12.423,12.961,49.39,,,90.249,41
1850,Egipt,5638537.0,,,,,,,,,0.091,,,,,42
1851,Egipt,5723732.0,,,0.0,,,,,,-0.016,,,,,42
1852,Egipt,5794492.0,,,-0.0,,,,,,-0.104,,,,,42
1853,Egipt,5850322.0,,,-0.0,,,,,,-0.18,,,,,42
1854,Egipt,5906690.0,,,-0.0,,,,,,-0.248,,,,,42
1855,Egipt,5963599.0,,,-0.0,,,,,,-0.308,,,,,42
1856,Egipt,6021055.0,,,-0.0,,,,,,-0.363,,,,,42
1857,Egipt,6079064.0,,,-0.0,,,,,,-0.413,,,,,42
1858,Egipt,6137630.0,,,-0.0,,,,,,-0.459,,,,,42
1859,Egipt,6196759.0,,,-0.0,,,,,,-0.501,,,,,42
1860,Egipt,6256456.0,,,-0.0,,,,,,-0.318,,,,,42
1861,Egipt,6316727.0,,,-0.0,,,,,,-0.203,,,,,42
1862,Egipt,6377577.0,,,-0.0,,,,,,-0.12,,,,,42
1863,Egipt,6439012.0,,,-0.0,,,,,,-0.057,,,,,42
1864,Egipt,6501037.0,,,-0.0,,,,,,-0.005,,,,,42
1865,Egipt,6563659.0,,,-0.0,,,,,,0.038,,,,,42
1866,Egipt,6626882.0,,,-0.0,,,,,,0.076,,,,,42
1867,Egipt,6690713.0,,,-0.0,,,,,,0.109,,,,,42
1868,Egipt,6755157.0,,,-0.0,,,,,,0.138,,,,,42
1869,Egipt,6820220.0,,,-0.0,,,,,,0.164,,,,,42
1870,Egipt,6885909.0,8423555072.0,,-0.0,,,,,,0.215,,,,,42
1871,Egipt,6952229.0,,,-0.0,,,,,,0.252,,,,,42
1872,Egipt,7019186.0,,,-0.0,,,,,,0.28,,,,,42
1873,Egipt,7086786.0,,,-0.0,,,,,,0.304,,,,,42
1874,Egipt,7155036.0,,,-0.0,,,,,,0.323,,,,,42
1875,Egipt,7223941.0,,,0.0,,,,,,0.34,,,,,42
1876,Egipt,7293509.0,,,0.0,,,,,,0.355,,,,,42
1877,Egipt,7363745.0,,,0.0,,,,,,0.367,,,,,42
1878,Egipt,7434655.0,,,0.0,,,,,,0.377,,,,,42
1879,Egipt,7511621.0,,,0.0,,,,,,0.386,,,,,42
1880,Egipt,7594768.0,,,0.0,,,,,,0.823,,,,,42
1881,Egipt,7684226.0,,,0.0,,,,,,1.069,,,,,42
1882,Egipt,7780124.0,,,0.0,,,,,,1.231,,,,,42
1883,Egipt,7882597.0,,,0.0,,,,,,1.348,,,,,42
1884,Egipt,7986417.0,,,0.0,,,,,,1.437,,,,,42
1885,Egipt,8091603.0,,,0.0,,,,,,1.51,,,,,42
1886,Egipt,8198173.0,,,0.0,,,,,,1.57,,,,,42
1887,Egipt,8306144.0,,,0.0,,,,,,1.621,,,,,42
1888,Egipt,8415536.0,,,0.0,,,,,,1.664,,,,,42
1889,Egipt,8528095.0,,,0.0,,,,,,1.701,,,,,42
1890,Egipt,8643889.0,,,0.0,,,,,,1.595,,,,,42
1891,Egipt,8762982.0,,,0.0,,,,,,1.546,,,,,42
1892,Egipt,8885443.0,,,0.0,,,,,,1.519,,,,,42
1893,Egipt,9011340.0,,,0.0,,,,,,1.502,,,,,42
1894,Egipt,9139020.0,,,0.0,,,,,,1.488,,,,,42
1895,Egipt,9268507.0,,,0.0,,,,,,1.477,,,,,42
1896,Egipt,9399826.0,,,0.0,,,,,,1.466,,,,,42
1897,Egipt,9533003.0,,,0.0,,,,,,1.454,,,,,42
1898,Egipt,9668066.0,,,0.0,,,,,,1.442,,,,,42
1899,Egipt,9803830.0,,,0.0,,,,,,1.429,,,,,42
1900,Egipt,9940289.0,,,0.0,,,,,,1.4,,,,,42
1901,Egipt,10077437.0,,,0.0,,,,,,1.372,,,,,42
1902,Egipt,10215268.0,,,0.0,,,,,,1.346,,,,,42
1903,Egipt,10353774.0,,,0.0,,,,,,1.322,,,,,42
1904,Egipt,10494157.0,,,0.0,,,,,,1.298,,,,,42
1905,Egipt,10636440.0,,,0.0,,,,,,1.275,,,,,42
1906,Egipt,10780650.0,,,0.0,,,,,,1.251,,,,,42
1907,Egipt,10926812.0,,,0.0,,,,,,1.228,,,,,42
1908,Egipt,11074954.0,,,0.0,,,,,,1.205,,,,,42
1909,Egipt,11219744.0,,,0.0,,,,,,1.183,,,,,42
1910,Egipt,11361079.0,,,0.0,,,,,,1.23,,,,,42
1911,Egipt,11498855.0,,,0.0,,0.0,,0.0,0.0,1.233,0.011,,,1.244,42
1912,Egipt,11632963.0,,,0.0,,0.0,,0.0,0.0,1.222,0.084,,,1.306,42
1913,Egipt,11763295.0,20329056256.0,,0.0,,0.0,,0.0,0.0,1.204,0.04,,,1.244,42
1914,Egipt,11895084.0,,,0.0,,0.0,,0.0,0.0,1.183,0.308,,,1.491,42
1915,Egipt,12028348.0,,,0.0,,0.0,,0.0,0.0,1.16,0.092,,,1.252,42
1916,Egipt,12163101.0,,,0.0,,0.0,,0.0,0.0,1.137,0.18,,,1.317,42
1917,Egipt,12299362.0,,,0.0,,0.0,,0.0,0.0,1.114,0.421,,,1.535,42
1918,Egipt,12443062.0,,,0.0,,0.0,,0.0,0.0,1.09,0.865,,,1.955,42
1919,Egipt,12587076.0,,,0.0,,0.0,,0.0,0.0,1.066,0.689,,,1.755,42
1920,Egipt,12731391.0,,,0.0,,0.0,,0.0,0.0,0.835,0.454,,,1.289,42
1921,Egipt,12875995.0,,,0.0,,0.0,,0.0,0.0,0.787,0.561,,,1.347,42
1922,Egipt,13020877.0,,,0.0,,0.0,,0.0,0.0,0.817,0.531,,,1.348,42
1923,Egipt,13166025.0,,,0.0,,0.0,,0.0,0.0,0.89,0.469,,,1.359,42
1924,Egipt,13312790.0,,,0.0,,0.0,,0.0,0.0,0.988,0.498,,,1.486,42
1925,Egipt,13461191.0,,,0.0,,0.0,,0.0,0.0,1.1,0.553,,,1.653,42
1926,Egipt,13611246.0,,,0.0,,0.0,,0.0,0.0,1.219,0.531,,,1.75,42
1927,Egipt,13762974.0,,,0.0,,0.0,,0.0,0.0,1.342,0.568,,,1.909,42
1928,Egipt,13916394.0,,,0.0,0.044,0.0,,0.0,0.0,1.465,0.824,,,2.333,42
1929,Egipt,14078659.0,,,0.0,0.087,0.0,,0.0,0.0,1.588,0.835,,,2.51,42
1930,Egipt,14249967.0,,,0.0,0.148,0.0,,0.0,0.0,1.851,0.873,,,2.872,42
1931,Egipt,14430516.0,,,0.0,0.12,0.0,,0.0,0.0,2.031,0.887,,,3.038,42
1932,Egipt,14620510.0,,,0.0,0.12,0.0,,0.0,0.0,2.176,0.832,,,3.128,42
1933,Egipt,14820156.0,,,0.0,0.142,0.0,,0.0,0.0,2.303,0.729,,,3.174,42
1934,Egipt,15022528.0,,,0.0,0.145,0.0,,0.0,0.0,2.42,0.678,,,3.243,42
1935,Egipt,15227663.0,,,0.0,0.189,0.0,,0.0,0.0,2.528,0.557,,,3.274,42
1936,Egipt,15435599.0,,,0.0,0.167,0.0,,0.0,0.0,2.631,0.561,,,3.359,42
1937,Egipt,15646375.0,,,0.0,0.164,0.0,,0.0,0.0,2.728,0.524,,,3.416,42
1938,Egipt,15860029.0,,,0.0,0.185,0.0,,0.0,0.0,2.82,0.692,,,3.698,42
1939,Egipt,16118395.0,,,0.0,0.185,0.0,,0.0,0.0,2.908,2.041,,,5.134,42
1940,Egipt,16423191.0,,,0.0,0.178,0.0,,0.0,0.0,3.357,2.851,,,6.386,42
1941,Egipt,16776186.0,,,0.0,0.207,0.0,,0.0,0.0,3.648,3.745,,,7.599,42
1942,Egipt,17179205.0,,,0.0,0.207,0.0,,0.0,0.0,3.863,3.627,,,7.698,42
1943,Egipt,17634128.0,,,0.0,0.16,0.0,,0.0,0.0,4.036,3.942,,,8.138,42
1944,Egipt,18101098.0,,,0.0,0.211,0.0,,0.0,0.0,4.179,4.148,,,8.537,42
1945,Egipt,18580434.0,,,0.0,0.214,0.0,,0.0,0.0,4.302,4.14,,,8.656,42
1946,Egipt,19072463.0,,,0.0,0.291,0.0,,0.0,0.0,4.408,3.931,,,8.631,42
1947,Egipt,19577521.0,,,0.0,0.32,0.0,,0.0,0.0,4.502,4.093,,,8.915,42
1948,Egipt,20095954.0,,,0.0,0.378,0.0,,0.0,0.0,4.585,5.771,,,10.734,42
1949,Egipt,20620147.0,,,0.0,0.44,0.0,,0.0,0.0,4.658,7.02,,,12.118,42
1950,Egipt,21148167.0,30757265408.0,,0.0,0.505,0.509,,0.0,0.0,4.932,9.219,,,15.165,42
1951,Egipt,21605922.0,31319513088.0,,0.0,0.56,0.674,,0.0,0.0,5.228,9.325,,,15.787,42
1952,Egipt,22104946.0,31890446336.0,,0.0,0.469,0.473,,0.0,0.0,5.373,9.951,,,16.265,42
1953,Egipt,22644147.0,32425277440.0,,0.0,0.542,0.183,,0.0,0.0,5.562,10.054,,,16.341,42
1954,Egipt,23212566.0,33014044672.0,,0.0,0.662,0.323,,0.0,0.0,5.785,10.68,,,17.45,42
1955,Egipt,23795235.0,33660149760.0,,0.0,0.676,0.26,,0.0,0.0,5.975,9.706,,,16.617,42
1956,Egipt,24387350.0,35246452736.0,,0.0,0.669,0.234,,0.0,0.0,6.119,9.039,,,16.061,42
1957,Egipt,24994416.0,36864356352.0,,0.0,0.723,0.44,,0.0,0.0,6.345,10.754,,,18.262,42
1958,Egipt,25600325.0,38667513856.0,,0.0,0.749,0.667,,0.0,0.0,6.554,12.267,,,20.236,42
1959,Egipt,26226866.0,40509591552.0,,0.0,0.883,0.209,,0.0,0.0,6.738,11.615,,,19.445,42
1960,Egipt,26896481.0,42417643520.0,,0.0,1.01,0.414,,0.0,0.0,7.042,14.608,,,23.075,42
1961,Egipt,27600904.0,45220061184.0,,0.0,1.018,0.781,,0.0,0.0,5.043,15.267,,,22.109,42
1962,Egipt,28337015.0,48232701952.0,,0.0,1.105,0.707,,0.0,0.0,4.231,16.759,,,22.802,42
